hsk_key	source_word	simplified	HI	example_HI	BN	example_BN	TL	example_TL
4468:录用	录用	录用	नियुक्त करना; काम पर रखना	कंपनी ने उसे नियुक्त करने का फैसला किया।	নিয়োগ করা	কোম্পানি তাকে নিয়োগ করার সিদ্ধান্ত নিয়েছে।	tanggapin sa trabaho; i-hire	Nagpasya ang kumpanya na tanggapin siya sa trabaho.
4469:录制	录制	录制	रिकॉर्ड करना	वे कार्यक्रम रिकॉर्ड कर रहे हैं।	রেকর্ড করা	তারা অনুষ্ঠানটি রেকর্ড করছে।	irekord; mag-record	Nagre-record sila ng programa.
4470:旅程	旅程	旅程	यात्रा; सफर	यह यात्रा मेरे लिए अविस्मरणीय रही।	যাত্রা; সফর	এই সফর আমার কাছে অবিস্মরণীয়।	paglalakbay; biyahe	Hindi ko malilimutan ang paglalakbay na ito.
4471:旅途	旅途	旅途	यात्रा के दौरान; सफर	सफर में सुरक्षा पर ध्यान दें।	ভ্রমণপথ; যাত্রাকাল	ভ্রমণে নিরাপত্তার দিকে খেয়াল রাখুন।	habang naglalakbay; biyahe	Mag-ingat sa kaligtasan habang naglalakbay.
4473:率	率	率	दर; अनुपात	इस क्षेत्र में रोजगार दर बहुत ऊंची है।	হার; অনুপাত	এই এলাকায় কর্মসংস্থানের হার খুব বেশি।	rate; antas	Mataas ang employment rate sa lugar na ito.
4474:绿化	绿化	绿化	हरियालीकरण; वृक्षारोपण	शहरी हरियाली हवा को बेहतर बनाती है।	সবুজায়ন	শহরের সবুজায়ন বাতাসকে ভালো করে।	pagpapaluntian; urban greening	Nagpapaganda ng hangin ang pagpapaluntian sa lungsod.
4475:轮	轮	轮	दौर; राउंड	इस दौर की प्रतियोगिता में उसने अच्छा प्रदर्शन किया।	রাউন্ড; পালা	এই রাউন্ডের প্রতিযোগিতায় সে ভালো করেছে।	round; yugto	Maganda ang ipinakita niya sa round na ito ng kompetisyon.
4478:轮椅	轮椅	轮椅	व्हीलचेयर	बुजुर्ग व्यक्ति व्हीलचेयर में बैठकर लिफ्ट में गया।	হুইলচেয়ার	বৃদ্ধ ব্যক্তি হুইলচেয়ারে বসে লিফটে ঢুকলেন।	silyang de-gulong; wheelchair	Pumasok sa elevator ang matanda sakay ng silyang de-gulong.
4479:轮子	轮子	轮子	पहिया	सूटकेस का पहिया टूट गया है।	চাকা	স্যুটকেসের চাকা নষ্ট হয়েছে।	gulong	Sira ang gulong ng maleta.
4481:落地	落地	落地	उतरना; जमीन पर आना	विमान सुरक्षित उतर गया।	অবতরণ করা; মাটিতে নামা	বিমানটি নিরাপদে অবতরণ করেছে।	lumapag; mapunta sa lupa	Ligtas na lumapag ang eroplano.
4487:埋	埋	埋	दफनाना; गाड़ना	बच्चे ने सीप को रेत में गाड़ दिया।	পুঁতে রাখা; মাটিচাপা দেওয়া	শিশুটি ঝিনুকটি বালিতে পুঁতে রাখল।	ibaon; ilibing	Ibinaon ng bata ang kabibe sa buhangin.
4492:盲人	盲人	盲人	नेत्रहीन व्यक्ति	इस चौराहे पर नेत्रहीनों के लिए सुगम रास्ता है।	অন্ধ ব্যক্তি; দৃষ্টিহীন মানুষ	এই মোড়ে অন্ধদের জন্য চলার পথ আছে।	taong bulag; bulag	May daanang akma para sa bulag sa sangandaang ito.
4493:冒	冒	冒	निकलना; उठना	बर्तन से भाप उठ रही है।	উঠে আসা; বের হওয়া	হাঁড়ি থেকে গরম ভাপ উঠছে।	umakyat; sumingaw	Umaakyat ang singaw mula sa kaldero.
4496:煤	煤	煤	कोयला	यह कारखाना पहले बिजली बनाने के लिए कोयला इस्तेमाल करता था।	কয়লা	এই কারখানা আগে বিদ্যুৎ উৎপাদনে কয়লা ব্যবহার করত।	uling; coal	Dati, gumagamit ng uling ang pabrikang ito para gumawa ng kuryente.
4497:梅花	梅花	梅花	बेर का फूल; प्लम ब्लॉसम	सर्दियों में प्लम ब्लॉसम बहुत सुंदर खिलते हैं।	বরই/প্লাম ফুল	শীতে প্লাম ফুল খুব সুন্দর ফোটে।	bulaklak ng plum	Magandang namumulaklak ang plum blossom sa taglamig.
4502:密	密	密	घना; सघन	यह जंगल बहुत घना है।	ঘন; সঘন	এই বন খুব ঘন।	makapal; siksik	Napakapal ng kagubatang ito.
4505:密集	密集	密集	सघन; घनी आबादी वाला	यहां आबादी घनी है।	ঘনবসতিপূর্ণ; সঘন	এখানে জনসংখ্যা ঘন।	siksik; makapal ang dami	Siksik ang populasyon dito.
4506:棉	棉	棉	कपास; सूती	यह कपड़ा सूती है।	সুতি; তুলা	এই পোশাকটি সুতির।	koton; bulak	Gawa sa koton ang damit na ito.
4507:免	免	免	मुक्त करना; छूट देना	बच्चे बिना टिकट प्रवेश कर सकते हैं।	মুক্ত করা; ছাড় দেওয়া	শিশুরা বিনা টিকিটে ঢুকতে পারে।	libre; palayain sa bayad	Maaaring pumasok nang libre ang mga bata.
