hsk_key	source_word	simplified	ML	example_ML	KK	example_KK
4521:民宿	民宿	民宿	ഹോംസ്റ്റേ; ഗസ്റ്റ് ഹൗസ്	വാരാന്ത്യത്തിൽ ഞങ്ങൾ മലമുകളിലെ ഹോംസ്റ്റേയിൽ താമസിച്ചു.	шағын қонақүй; үй қонақжайы	Демалыста біз таудағы шағын қонақүйде тұрдық.
4522:民众	民众	民众	ജനങ്ങൾ; പൊതുജനം	പുതിയ നയത്തെക്കുറിച്ച് ജനങ്ങൾ വളരെ ശ്രദ്ധിക്കുന്നു.	халық; жұрт	Халық жаңа саясатқа қатты назар аударып отыр.
4525:明亮	明亮	明亮	പ്രകാശമുള്ള; തെളിഞ്ഞ	ക്ലാസ്മുറി വളരെ പ്രകാശമുള്ളതാണ്.	жарық; ашық	Сынып өте жарық.
4527:名气	名气	名气	പ്രശസ്തി; പേരുകേൾവി	ഈ എഴുത്തുകാരന് വലിയ പേരുകേൾവിയുണ്ട്.	атақ; бедел	Бұл жазушының атағы зор.
4528:名胜	名胜	名胜	പ്രസിദ്ധ കാഴ്ചസ്ഥലം	ബെയ്ജിംഗിൽ നിരവധി പ്രസിദ്ധ കാഴ്ചസ്ഥലങ്ങളുണ്ട്.	көрікті жер	Бейжіңде көптеген көрікті жер бар.
4532:模拟	模拟	模拟	അനുകരിക്കുക; സിമുലേറ്റ് ചെയ്യുക	വിദ്യാർത്ഥികൾ ക്ലാസിൽ അഭിമുഖം അനുകരിച്ചു.	модельдеу; имитациялау	Оқушылар сабақта сұхбатты имитациялады.
4533:模特儿	模特儿	模特儿	മോഡൽ	പുതിയ വസ്ത്രം ധരിച്ച മോഡൽ വേദിയിലേക്ക് നടന്നു.	модель	Модель жаңа киім киіп сахнаға шықты.
4538:母	母	母	സ്ത്രീ; അമ്മ	ഈ പെൺപൂച്ച ഇപ്പോഴേ കുഞ്ഞുങ്ങൾക്ക് ജന്മം നൽകി.	ұрғашы; ана	Бұл ұрғашы мысық жаңа ғана марғаулады.
4540:木材	木材	木材	മരം; മരംവസ്തു	ഈ മരവസ്തുക്കൾ ഫർണിച്ചർ ഉണ്ടാക്കാൻ ഉപയോഗിക്കാം.	ағаш материалы; сүрек	Бұл ағаш материалынан жиһаз жасауға болады.
4542:奶粉	奶粉	奶粉	പാൽപ്പൊടി	അമ്മ കുട്ടിക്കായി പാൽപ്പൊടി കലക്കി.	құрғақ сүт	Анасы балаға құрғақ сүт дайындады.
4543:难点	难点	难点	ബുദ്ധിമുട്ടുള്ള ഭാഗം	വ്യാകരണം ഈ പാഠത്തിലെ ബുദ്ധിമുട്ടുള്ള ഭാഗമാണ്.	қиын тұс; қиындық	Грамматика осы сабақтың қиын тұсы.
4544:南极洲	南极洲	南极洲	അന്റാർട്ടിക്ക	അന്റാർട്ടിക്കയിലെ കാലാവസ്ഥ അത്യന്തം തണുപ്പാണ്.	Антарктида	Антарктиданың климаты өте суық.
4545:南美洲	南美洲	南美洲	തെക്കേ അമേരിക്ക	തെക്കേ അമേരിക്കയിൽ സമൃദ്ധമായ പ്രകൃതി വിഭവങ്ങളുണ്ട്.	Оңтүстік Америка	Оңтүстік Америкада табиғи ресурстар мол.
4548:脑子	脑子	脑子	മസ്തിഷ്കം; മനസ്	അവന്റെ മനസ് വളരെ വേഗത്തിൽ പ്രവർത്തിക്കുന്നു.	ми; ақыл	Оның миы өте жылдам жұмыс істейді.
4551:内外	内外	内外	അകത്തും പുറത്തും	ഈ കെട്ടിടം അകത്തും പുറത്തും വൃത്തിയുള്ളതാണ്.	іші-сырты	Бұл ғимараттың іші-сырты таза.
4552:内衣	内衣	内衣	അടിവസ്ത്രം	അവൾ അടിവസ്ത്രം ഡ്രോയറിൽ വെച്ചു.	іш киім	Ол іш киімді тартпаға салды.
4555:泥	泥	泥	ചളി	മഴയ്ക്കുശേഷം റോഡെല്ലാം ചളിയായിരുന്നു.	балшық	Жаңбырдан кейін жолдың бәрі балшық болды.
4557:年终	年终	年终	വർഷാവസാനം	വർഷാവസാന സംഗ്രഹം അടുത്ത ആഴ്ച സമർപ്പിക്കണം.	жыл соңы	Жыл соңындағы қорытынды келесі аптада тапсырылады.
4558:念书	念书	念书	പഠിക്കുക; സ്കൂളിൽ പഠിക്കുക	കുട്ടിയായിരിക്കുമ്പോൾ അവൻ ഗ്രാമത്തിൽ പഠിച്ചു.	оқу; мектепке бару	Ол бала кезінде ауылда оқыды.
4559:扭	扭	扭	മുരുക്കുക; ഉളുക്കുക	അവൾ അബദ്ധത്തിൽ കാൽ ഉളുക്കി.	бұрау; созып алу	Ол абайсызда аяғын созып алды.
4560:农产品	农产品	农产品	കാർഷിക ഉൽപ്പന്നങ്ങൾ	മാർക്കറ്റിൽ നിരവധി പുതിയ കാർഷിക ഉൽപ്പന്നങ്ങളുണ്ട്.	ауыл шаруашылық өнімі	Базарда көп жаңа ауыл шаруашылық өнімі бар.
4562:农田	农田	农田	കൃഷിയിടം	വസന്തത്തിൽ കൃഷിയിടം മുഴുവൻ പച്ചയായി.	егістік; ауылшаруашылық жері	Көктемде егістік түгел жасыл болады.
4563:暖	暖	暖	ചൂടുള്ള; ചൂടാകുക	കാലാവസ്ഥ ചൂടായി, പൂക്കളും വിരിഞ്ഞു.	жылы; жылыну	Ауа жылыды, гүлдер де ашылды.
4564:暖气	暖气	暖气	ഹീറ്റിംഗ്; ചൂടാക്കൽ സംവിധാനം	വടക്കൻ പ്രദേശങ്ങളിൽ ശീതകാലത്ത് പലപ്പോഴും ഹീറ്റിംഗ് ഉപയോഗിക്കുന്നു.	жылыту жүйесі	Солтүстікте қыста жылыту жүйесі жиі қолданылады.
4569:排名	排名	排名	റാങ്ക്; റാങ്കിംഗ്	ഈ മത്സരം ഫലങ്ങൾ അനുസരിച്ച് റാങ്ക് ചെയ്യും.	рейтинг; орын белгілеу	Бұл жарыста орын нәтиже бойынша анықталады.
4570:盘	盘	盘	തളിക; പാത്രം	വെയിറ്റർ ഒരു തളിക പഴങ്ങൾ കൊണ്ടുവന്നു.	табақ; тәрелке	Даяшы бір табақ жеміс әкелді.
4573:抛	抛	抛	എറിക്കുക; മുകളിലേക്ക് എറിയുക	അവൻ പന്ത് ഉയരത്തിൽ എറിഞ്ഞു.	лақтыру; тастау	Ол допты жоғары лақтырды.
4574:泡	泡	泡	നനയ്ക്കുക; കുമ്പിള്	പയർ രാത്രി മുഴുവൻ വെള്ളത്തിൽ നനയ്ക്കുക.	жібіту; көпіршік	Бұршақты түні бойы суға жібітіңіз.
4576:陪同	陪同	陪同	കൂടെ പോകുക; അനുഗമിക്കുക	ഗൈഡ് അതിഥികളോടൊപ്പം മ്യൂസിയം സന്ദർശിച്ചു.	еріп жүру; бірге бару	Гид қонақтарды мұражайға ертіп барды.
4581:喷	喷	喷	തളിക്കുക; പീറിക്കുക	ഫൗണ്ടൻ ആകാശത്തേക്ക് വെള്ളം പീറിക്കുന്നു.	шашу; бүрку	Субұрқақ аспанға су шашады.
4583:碰撞	碰撞	碰撞	കൂട്ടിയിടിക്കുക; കൂട്ടിയിടി	രണ്ട് കാറുകൾ ചുരത്തിൽ കൂട്ടിയിടിച്ചു.	соқтығысу; қақтығыс	Екі көлік қиылыста соқтығысты.
4585:皮	皮	皮	തൊലി; തോൽ	ഈ ചെരുപ്പ് തോലിലാണ്.	тері; былғары	Бұл аяқкиім былғарыдан жасалған.
4589:骗子	骗子	骗子	വഞ്ചകൻ; കബളിപ്പിക്കുന്നവൻ	പോലീസ് ആ വഞ്ചകനെ പിടിച്ചു.	алаяқ; алдамшы	Полиция сол алаяқты ұстады.
4591:漂	漂	漂	ഒഴുകുക; പൊങ്ങുക	ചെറിയ വള്ളം വെള്ളത്തിൽ പൊങ്ങിക്കിടക്കുന്നു.	қалқу; жүзу	Кішкентай қайық су бетінде қалқып тұр.
4600:平方米	平方米	平方米	ചതുരശ്ര മീറ്റർ	ഈ അപ്പാർട്ട്മെന്റിന് തൊണ്ണൂറ് ചതുരശ്ര മീറ്റർ വിസ്തീർണ്ണമുണ്ട്.	шаршы метр	Бұл пәтер тоқсан шаршы метр.
4603:评选	评选	评选	മൂല്യനിർണ്ണയിച്ച് തിരഞ്ഞെടുക്കുക	സ്കൂൾ മികച്ച അധ്യാപകരെ തിരഞ്ഞെടുക്കുകയാണ്.	бағалап таңдау	Мектеп үздік мұғалімдерді таңдап жатыр.
4610:扑灭	扑灭	扑灭	അണയ്ക്കുക; കെടുത്തുക	അഗ്നിശമനസേന വലിയ തീ വേഗത്തിൽ അണച്ചു.	сөндіру; басу	Өрт сөндірушілер үлкен өртті тез сөндірді.
