hsk_key	source_word	simplified	TR	example_TR	SW	example_SW	AZ	example_AZ	UZ	example_UZ
3434:愿	愿	愿	istemek; gönüllü olmak	Deneyimlerimi herkesle paylaşmaya hazırım.	kuwa tayari; kutamani	Niko tayari kushiriki uzoefu wangu na wote.	istəmək; könüllü olmaq	Təcrübəmi hamı ilə bölüşməyə hazıram.	xohlamoq; rozi bo‘lmoq	Tajribamni hamma bilan bo‘lishishga tayyorman.
3436:约定	约定	约定	anlaşma; sözleşmek	Yarın sabah buluşmak üzere sözleştik.	makubaliano; kupanga	Tulikubaliana kukutana kesho asubuhi.	razılaşma; görüş təyin etmək	Sabah səhər görüşməyə razılaşdıq.	kelishuv; kelishmoq	Ertaga ertalab uchrashishga kelishdik.
3437:运	运	运	taşımak; nakletmek	Şoför malları depoya taşıdı.	kusafirisha; kuhamisha	Dereva alisafirisha bidhaa hadi ghalani.	daşımaq; nəql etmək	Sürücü malları anbara apardı.	tashimoq; ko‘chirmoq	Haydovchi tovarlarni omborga tashidi.
3438:运费	运费	运费	kargo ücreti	Bu ürünün kargo ücreti on yuan.	ada ya usafirishaji	Ada ya usafirishaji wa bidhaa hii ni yuan kumi.	çatdırılma haqqı	Bu məhsulun çatdırılma haqqı on yuandır.	yetkazib berish haqi	Bu mahsulotning yetkazib berish haqi o‘n yuan.
3442:在场	在场	在场	orada bulunmak; hazır olmak	Kaza olduğunda o da oradaydı.	kuwepo	Ajali ilipotokea, yeye pia alikuwepo.	iştirak etmək; orada olmaq	Qəza baş verəndə o da orada idi.	hozir bo‘lmoq; ishtirok etmoq	Hodisa sodir bo‘lganda u ham o‘sha yerda edi.
3444:在内	在内	在内	dahil; içinde	Ücrete konaklama dahildir.	pamoja na; ikiwemo	Ada hiyo inajumuisha malazi.	daxil olmaqla	Xərclərə qalmaq da daxildir.	ichida; qo‘shib	To‘lovga turar joy ham kiradi.
3445:在线	在线	在线	çevrimiçi	Öğrenciler ödevlerini çevrimiçi teslim edebilir.	mtandaoni	Wanafunzi wanaweza kuwasilisha kazi mtandaoni.	onlayn	Şagirdlər tapşırıqları onlayn təqdim edə bilərlər.	onlayn	O‘quvchilar vazifalarini onlayn topshirishi mumkin.
3448:糟	糟	糟	kötü; berbat	Bugünkü trafik durumu çok kötü.	mbaya; ovyo	Hali ya usafiri leo ni mbaya sana.	pis; bərbad	Bu gün yol hərəkətinin vəziyyəti çox pisdir.	yomon; rasvo	Bugungi yo‘l harakati holati juda yomon.
3450:早期	早期	早期	erken dönem; başlangıç aşaması	Projenin başında birçok zorlukla karşılaşıldı.	hatua ya awali	Mradi ulikutana na matatizo mengi katika hatua ya awali.	ilkin mərhələ; erkən dövr	Layihənin ilkin mərhələsində çox çətinlik oldu.	dastlabki bosqich; erta davr	Loyiha dastlabki bosqichda ko‘p qiyinchiliklarga duch keldi.
3451:早晚	早晚	早晚	er ya da geç; sabah akşam	Devam edersen er ya da geç sonucu görürsün.	mapema au baadaye; asubuhi na jioni	Ukiendelea, mapema au baadaye utaona matokeo.	gec-tez; səhər-axşam	Davam etsən, gec-tez nəticəni görəcəksən.	ertami-kechmi; ertalab-kechqurun	Davom etsang, ertami-kechmi natijani ko‘rasan.
3452:早已	早已	早已	çoktan; uzun zamandır	Bu haberi herkes çoktan biliyordu.	tayari zamani	Kila mtu tayari alikuwa anajua habari hii.	çoxdan; artıq	Bu xəbəri hamı çoxdan bilirdi.	allaqachon; anchadan beri	Bu xabarni hamma allaqachon bilgan.
3453:造	造	造	yapmak; inşa etmek	İşçiler yeni bir köprü inşa ediyor.	kutengeneza; kujenga	Wafanyakazi wanajenga daraja jipya.	düzəltmək; tikmək	İşçilər yeni körpü tikirlər.	yasamoq; qurmoq	Ishchilar yangi ko‘prik qurmoqda.
3455:增	增	增	artmak; artırmak	Bu yıl şirketin geliri epey arttı.	kuongeza; kuongezeka	Mapato ya kampuni yameongezeka sana mwaka huu.	artırmaq; artmaq	Bu il şirkətin gəliri xeyli artıb.	oshmoq; ko‘paytirmoq	Bu yil kompaniya daromadi ancha oshdi.
3456:增进	增进	增进	artırmak; geliştirmek	İletişim karşılıklı anlayışı artırabilir.	kuongeza; kuboresha	Mawasiliano yanaweza kuongeza uelewano.	artırmaq; yaxşılaşdırmaq	Ünsiyyət qarşılıqlı anlaşmanı artıra bilər.	yaxshilamoq; kuchaytirmoq	Muloqot o‘zaro tushunishni yaxshilaydi.
3457:增强	增强	增强	güçlendirmek	Egzersiz fiziksel gücü artırabilir.	kuimarisha; kuongeza nguvu	Mazoezi yanaweza kuimarisha nguvu za mwili.	gücləndirmək	İdman fiziki gücü artıra bilər.	kuchaytirmoq	Jismoniy mashq kuchni oshiradi.
3458:赠	赠	赠	hediye etmek	Okul öğrencilere bir grup kitap hediye etti.	kutoa zawadi	Shule iliwapa wanafunzi vitabu kadhaa kama zawadi.	hədiyyə vermək	Məktəb şagirdlərə bir dəst kitab hədiyyə etdi.	sovg‘a qilmoq	Maktab o‘quvchilarga bir to‘plam kitob sovg‘a qildi.
3460:炸	炸	炸	kızartmak; patlamak	Bu böreğin yağda kızartılması gerekiyor.	kukaanga kwa mafuta; kulipuka	Aina hii ya keki inahitaji kukaangwa kwenye mafuta.	yağda qızartmaq; partlamaq	Bu kökəni yağda qızartmaq lazımdır.	yog‘da qovurmoq; portlamoq	Bu kulchani yog‘da qovurish kerak.
3463:展出	展出	展出	sergilemek	Müze geleneksel Çin resimlerini sergiliyor.	kuonyesha; kuonesha	Jumba la makumbusho linaonyesha michoro ya jadi ya Kichina.	sərgiləmək	Muzey ənənəvi Çin rəsmlərini sərgiləyir.	ko‘rgazmaga qo‘ymoq	Muzey an'anaviy Xitoy rasmlarini ko‘rgazmaga qo‘ymoqda.
3469:站台	站台	站台	peron	Yolcular peronda otobüs bekliyor.	jukwaa la kituo	Abiria wanasubiri gari kwenye jukwaa la kituo.	platforma; dayanacaq meydançası	Sərnişinlər platformada nəqliyyat gözləyirlər.	perron; platforma	Yo‘lovchilar platformada transport kutmoqda.
3472:涨价	涨价	涨价	fiyat artırmak	Bu restoran son zamanlarda fiyat artırdı.	kuongeza bei	Mkahawa huu umeongeza bei karibuni.	qiymət artırmaq	Bu restoran son vaxtlar qiymətləri artırıb.	narxni oshirmoq	Bu restoran yaqinda narxlarni oshirdi.
3473:掌声	掌声	掌声	alkış	Gösteri bittikten sonra alkışlar çok coşkuluydu.	makofi	Baada ya onyesho kumalizika, makofi yalikuwa mengi.	alqış	Tamaşa bitəndən sonra alqışlar gur oldu.	qarsak	Tomosha tugagach, qarsaklar juda jo‘shqin bo‘ldi.
3475:账号	账号	账号	hesap; hesap numarası	Lütfen hesabını başkalarına söyleme.	akaunti; nambari ya akaunti	Tafadhali usimwambie mtu mwingine akaunti yako.	hesab; hesab nömrəsi	Zəhmət olmasa hesabını başqalarına demə.	akkaunt; hisob raqami	Iltimos, akkauntingni boshqalarga aytma.
3479:折扣	折扣	折扣	indirim	Bu giyside yüzde yirmi indirim var.	punguzo	Nguo hii ina punguzo la asilimia ishirini.	endirim	Bu paltarda iyirmi faiz endirim var.	chegirma	Bu kiyimga yigirma foiz chegirma bor.
3481:真诚	真诚	真诚	samimi; içten	Özrü çok samimiydi.	mwaminifu; wa dhati	Msamaha wake ulikuwa wa dhati sana.	səmimi	Onun üzrxahlığı çox səmimi idi.	samimiy	Uning uzri juda samimiy edi.
3488:争	争	争	mücadele etmek; yarışmak	İki takım da şampiyonluk için yarışıyor.	kushindania; kupigania	Timu zote mbili zinashindania ubingwa.	mübarizə aparmaq; yarışmaq	İki komanda çempionluq uğrunda yarışır.	kurashmoq; bellashmoq	Ikki jamoa ham chempionlik uchun kurashmoqda.
3492:整整	整整	整整	tam; eksiksiz	Tam iki saat bekledi.	kamili; nzima	Alisubiri saa mbili kamili.	tam; bütöv	O, düz iki saat gözlədi.	to‘liq; butun	U rosa ikki soat kutdi.
3496:正如	正如	正如	tıpkı; aynen	Öğretmenin dediği gibi, pratik yapmak önemlidir.	kama vile	Kama mwalimu alivyosema, mazoezi ni muhimu.	necə ki; eynilə	Müəllimin dediyi kimi, məşq vacibdir.	xuddi; qanday bo‘lsa	O‘qituvchi aytganidek, mashq muhim.
3500:知名	知名	知名	tanınmış; ünlü	Bu tanınmış bir şirkettir.	maarufu; inayojulikana	Hii ni kampuni maarufu.	tanınmış; məşhur	Bu, tanınmış müəssisədir.	taniqli; mashhur	Bu taniqli korxona.
3503:职场	职场	职场	iş yeri; çalışma hayatı	Yeni gelenlerin iş hayatına girince çok şey öğrenmesi gerekir.	mahali pa kazi	Wafanyakazi wapya wanapoingia mahali pa kazi, wanahitaji kujifunza mengi.	iş mühiti; iş yeri	Yeni gələnlər iş mühitinə daxil olanda çox şey öyrənməlidir.	ish joyi; mehnat bozori	Yangi kelganlar ish joyiga kirganda ko‘p narsani o‘rganishi kerak.
3504:职工	职工	职工	çalışan; personel	Fabrikada üç yüz çalışan var.	mfanyakazi; wafanyakazi	Kiwanda kina wafanyakazi mia tatu.	işçi; heyət	Fabrikdə üç yüz işçi var.	xodim; ishchi	Zavodda uch yuz xodim bor.
3506:止	止	止	durmak; sona ermek	Etkinlik akşam dokuzda sona erer.	kusimama; kuisha	Shughuli inaisha saa tatu usiku.	dayanmaq; bitmək	Tədbir axşam saat doqquzda bitir.	to‘xtamoq; tugamoq	Tadbir kechki soat to‘qqizda tugaydi.
3508:至	至	至	kadar; -e dek	Açılış saatleri pazartesiden cumaya kadardır.	hadi; mpaka	Saa za kufungua ni Jumatatu hadi Ijumaa.	qədər; -dən -ə	Açılış vaxtı bazar ertəsindən cüməyə qədərdir.	gacha; tomon	Ish vaqti dushanbadan jumagacha.
3509:治	治	治	tedavi etmek; yönetmek	Doktor bu hastalığın tedavi edilebileceğini söyledi.	kutibu; kutawala	Daktari alisema ugonjwa huu unaweza kutibiwa.	müalicə etmək; idarə etmək	Həkim dedi ki, bu xəstəliyi müalicə etmək olar.	davolamoq; boshqarmoq	Shifokor bu kasallikni davolash mumkinligini aytdi.
3510:制订	制订	制订	hazırlamak; düzenlemek	Şirket yeni eğitim planı hazırlıyor.	kutunga; kuandaa	Kampuni inaandaa mpango mpya wa mafunzo.	hazırlamaq; tərtib etmək	Şirkət yeni təlim planı hazırlayır.	ishlab chiqmoq; tuzmoq	Kompaniya yangi trening rejasini ishlab chiqmoqda.
3520:中华	中华	中华	Çin; Çin'e ait	Çin kültürünün çok eski bir tarihi vardır.	China; ya Kichina	Utamaduni wa Kichina una historia ndefu.	Çin; Çinlə bağlı	Çin mədəniyyətinin qədim tarixi var.	Xitoy; xitoycha	Xitoy madaniyati uzoq tarixga ega.
3521:中华民族	中华民族	中华民族	Çin milleti	Çin milletinin zengin ve renkli gelenekleri vardır.	taifa la China	Taifa la China lina mila nyingi na zenye rangi.	Çin milləti	Çin millətinin zəngin və rəngarəng ənənələri var.	Xitoy xalqi; Xitoy millati	Xitoy xalqining boy va rang-barang an'analari bor.
3522:中级	中级	中级	orta seviye	Orta seviyede Çince öğreniyor.	kiwango cha kati	Anasoma Kichina cha kiwango cha kati.	orta səviyyə	O, orta səviyyədə Çin dili öyrənir.	o‘rta daraja	U o‘rta darajadagi xitoy tilini o‘rganmoqda.
3524:中期	中期	中期	orta dönem; ara aşama	Projenin orta aşamasında bir değerlendirme yapılması gerekiyor.	kipindi cha kati; hatua ya kati	Mradi unahitaji tathmini katika hatua ya kati.	orta mərhələ; aralıq dövr	Layihənin orta mərhələsində qiymətləndirmə aparmaq lazımdır.	o‘rta bosqich; oraliq davr	Loyiha o‘rta bosqichida baholash o‘tkazish kerak.
3525:中外	中外	中外	Çinli ve yabancı	Toplantıya birçok Çinli ve yabancı uzman davet edildi.	Wachina na wageni	Mkutano uliwaalika wataalamu wengi wa China na wa nje.	Çinli və xarici	İclasa çoxlu Çinli və xarici mütəxəssis dəvət edildi.	xitoylik va xorijiy	Yig‘ilishga ko‘plab xitoylik va xorijiy mutaxassislar taklif qilindi.
3527:中药	中药	中药	Çin ilacı; geleneksel Çin ilacı	Bu eczanede Çin ilaçları satın alınabilir.	dawa ya Kichina	Unaweza kununua dawa za Kichina kwenye duka hili la dawa.	Çin dərmanı; ənənəvi Çin dərmanı	Bu aptekdə Çin dərmanları almaq olar.	Xitoy dorisi	Bu dorixonada Xitoy dorilarini sotib olish mumkin.
3528:中医	中医	中医	geleneksel Çin tıbbı; Çinli hekim	Geleneksel Çin tıbbına çok ilgi duyuyor.	tiba ya jadi ya Kichina; daktari wa Kichina	Anavutiwa sana na tiba ya jadi ya Kichina.	ənənəvi Çin təbabəti; Çin həkimi	O, ənənəvi Çin təbabəti ilə çox maraqlanır.	an'anaviy Xitoy tabobati; xitoy shifokori	U an'anaviy Xitoy tabobatiga juda qiziqadi.
3532:众多	众多	众多	çok sayıda; pek çok	Bu platform birçok kullanıcı çekti.	nyingi; lukuki	Jukwaa hili limevutia watumiaji wengi.	çoxsaylı; çox	Bu platforma çoxlu istifadəçi cəlb etdi.	ko‘p sonli; juda ko‘p	Bu platforma ko‘plab foydalanuvchilarni jalb qildi.
3546:主食	主食	主食	temel gıda	Pirinç güneyde birçok kişinin temel gıdasıdır.	chakula kikuu	Wali ni chakula kikuu kwa watu wengi kusini.	əsas qida	Düyü cənubda çox adamın əsas qidasıdır.	asosiy ovqat	Guruch janubdagi ko‘p odamlarning asosiy ovqati.
3550:住房	住房	住房	konut; barınma	Şehir konut fiyatları her zaman ilgi görüyor.	makazi; nyumba	Bei za makazi mijini zimekuwa zikifuatiliwa kila wakati.	mənzil; yaşayış yeri	Şəhər mənzil qiymətləri həmişə diqqət mərkəzindədir.	uy-joy	Shahar uy-joy narxlari doimo e'tiborda bo‘ladi.
3551:住宿	住宿	住宿	konaklama	Seyahat acentesi konaklamamızı ayarlayacak.	malazi	Wakala wa safari atatusaidia kupanga malazi.	qalacaq yer; yerləşmə	Turizm agentliyi bizim qalacağımız yeri təşkil edəcək.	turar joy; joylashish	Sayyohlik agentligi bizga turar joyni tashkil qiladi.
3552:住址	住址	住址	adres	Lütfen forma şu anki adresinizi yazın.	anwani	Tafadhali jaza anwani yako ya sasa kwenye fomu.	ünvan	Zəhmət olmasa formaya indiki ünvanınızı yazın.	manzil	Iltimos, shaklga hozirgi manzilingizni yozing.
3573:子女	子女	子女	çocuklar; oğullar ve kızlar	Anne babalar çocuklarının sağlıklı büyümesini ister.	watoto; wana na mabinti	Wazazi wote hutaka watoto wao wakue wakiwa na afya.	övladlar; oğul-qız	Valideynlər övladlarının sağlam böyüməsini istəyirlər.	farzandlar; o‘g‘il-qizlar	Ota-onalar farzandlari sog‘lom ulg‘ayishini xohlaydi.
3578:自身	自身	自身	kendisi; kendi	Herkes kendi güvenliğine dikkat etmelidir.	mwenyewe; yake mwenyewe	Kila mtu anapaswa kuzingatia usalama wake mwenyewe.	özü; özünə aid	Hər kəs öz təhlükəsizliyinə diqqət etməlidir.	o‘zi; o‘ziga tegishli	Har kim o‘z xavfsizligiga e'tibor berishi kerak.
3581:总部	总部	总部	genel merkez	Şirketin genel merkezi Şanghay'dadır.	makao makuu	Makao makuu ya kampuni yako Shanghai.	baş qərargah; mərkəz ofis	Şirkətin baş qərargahı Şanxayda yerləşir.	bosh qarorgoh	Kompaniyaning bosh qarorgohi Shanxayda joylashgan.
3583:总数	总数	总数	toplam sayı	Başvuranların toplam sayısı bini aştı.	jumla ya idadi	Jumla ya waliojiandikisha imezidi elfu moja.	ümumi say	Qeydiyyatdan keçənlərin ümumi sayı mini keçib.	umumiy son	Ro‘yxatdan o‘tganlar umumiy soni mingdan oshdi.
3584:总体	总体	总体	genel; bütün olarak	Genel olarak sonuç oldukça iyi.	kwa jumla; kiujumla	Kwa jumla, matokeo ni mazuri kiasi.	ümumi; bütövlükdə	Ümumilikdə nəticə nisbətən yaxşıdır.	umumiy; yaxlit	Umuman olganda, natija ancha yaxshi.
3587:租金	租金	租金	kira	Bu evin kirası yüksek değil.	kodi ya nyumba	Kodi ya nyumba hii si kubwa.	kirayə haqqı	Bu evin kirayə haqqı yüksək deyil.	ijara haqi	Bu uyning ijara haqi yuqori emas.
3588:族	族	族	etnik grup; soy eki	Birçok etnik grubun dillerini araştırdı.	kabila; kiambishi cha ukoo	Amesoma lugha za makabila mengi.	etnik qrup; tayfa şəkilçisi	O, çoxlu etnik qrupun dillərini araşdırıb.	etnik guruh; urug‘ qo‘shimchasi	U ko‘plab etnik guruhlarning tillarini o‘rgangan.
3589:足够	足够	足够	yeterli	Bu su herkesin içmesi için yeterli.	kutosha	Maji haya yanatosha kila mtu kunywa.	kifayət qədər	Bu su hamının içməsi üçün kifayətdir.	yetarli	Bu suv hamma ichishi uchun yetarli.
3594:嘴巴	嘴巴	嘴巴	ağız	Çocuğun ağzına şeker bulaştı.	mdomo	Sukari imekwama kwenye mdomo wa mtoto.	ağız	Uşağın ağzına şəkər yapışıb.	og‘iz	Bolaning og‘ziga shakar yopishib qolgan.
3597:最佳	最佳	最佳	en iyi; optimal	Bahar buraya seyahat etmek için en iyi mevsimdir.	bora zaidi	Majira ya kuchipua ndiyo msimu bora zaidi wa kusafiri hapa.	ən yaxşı; optimal	Yaz bura səyahət etmək üçün ən yaxşı fəsildir.	eng yaxshi; optimal	Bahor bu yerga sayohat qilish uchun eng yaxshi fasl.
3600:作出	作出	作出	yapmak; ortaya koymak	Şirket hızla karar verdi.	kufanya; kutoa	Kampuni ilifanya uamuzi haraka.	etmək; qəbul etmək	Şirkət tez bir qərar qəbul etdi.	qilmoq; ishlab chiqarmoq	Kompaniya tezda qaror qabul qildi.
