hsk_key	source_word	simplified	CS	example_CS	SK	example_SK	HU	example_HU	RO	example_RO	BG	example_BG	HR	example_HR
2959:商人	商人	商人	podnikatel; obchodník	Tento podnikatel často jezdí pracovně do zahraničí.	podnikateľ; obchodník	Tento podnikateľ často cestuje pracovne do zahraničia.	üzletember; kereskedő	Ez az üzletember gyakran utazik külföldre munka miatt.	om de afaceri; comerciant	Acest om de afaceri călătorește des peste hotare în interes de serviciu.	бизнесмен; търговец	Този бизнесмен често пътува в чужбина по работа.	poslovni čovjek; trgovac	Ovaj poslovni čovjek često putuje u inozemstvo zbog posla.
2962:赏	赏	赏	obdivovat; vychutnat si	Turisté obdivují květiny u jezera.	obdivovať; vychutnať si	Turisti obdivujú kvety pri jazere.	gyönyörködni; csodálni	A turisták a tóparton gyönyörködnek a virágokban.	a admira; a se bucura de	Turiștii admiră florile lângă lac.	любувам се; възхищавам се	Туристите се любуват на цветята край езерото.	diviti se; uživati u	Turisti se dive cvijeću uz jezero.
2963:上传	上传	上传	nahrát; uploadovat	Nahrajte prosím fotografie na platformu.	nahrať; uploadovať	Nahrajte prosím fotografie na platformu.	feltölteni	Kérlek, töltsd fel a fényképeket az online felületre.	a încărca online	Vă rog să încărcați fotografiile pe platformă.	качвам онлайн	Моля, качете снимките в платформата.	prenijeti na internet; uploadati	Molim vas, prenesite fotografije na platformu.
2964:上升	上升	上升	stoupat; růst	Letošní prodeje dál rostou.	stúpať; rásť	Tohtoročný predaj ďalej rastie.	emelkedni; növekedni	Az idei eladások tovább emelkednek.	a crește; a urca	Vânzările din acest an continuă să crească.	покачвам се; нараствам	Продажбите тази година продължават да растат.	rasti; povećavati se	Ovogodišnja prodaja i dalje raste.
2965:上下	上下	上下	nahoře a dole; přibližně	Tato budova má celkem deset podlaží.	hore a dole; približne	Táto budova má spolu desať poschodí.	fel és le; körülbelül	Ennek az épületnek összesen tíz emelete van.	sus și jos; aproximativ	Această clădire are în total zece etaje.	горе-долу; около	Тази сграда има общо десет етажа.	gore-dolje; otprilike	Ova zgrada ukupno ima deset katova.
2966:上涨	上涨	上涨	zdražit; stoupat	Ceny zeleniny v poslední době vzrostly.	zdražieť; stúpať	Ceny zeleniny v poslednom čase vzrástli.	emelkedni; drágulni	Az utóbbi időben emelkedtek a zöldségárak.	a crește; a se scumpi	Prețurile legumelor au crescut recent.	поскъпвам; покачвам се	Напоследък цените на зеленчуците се покачиха.	porasti; poskupjeti	Cijene povrća nedavno su porasle.
2967:烧	烧	烧	spálit; vařit; mít horečku	Voda v hrnci už se uvařila.	páliť; variť; mať horúčku	Voda v hrnci už zovrela.	égni; főzni; lázasnak lenni	A víz az edényben már felforrt.	a arde; a găti; a avea febră	Apa din oală a fiert deja.	горя; варя; имам температура	Водата в тенджерата вече завря.	gorjeti; kuhati; imati temperaturu	Voda u loncu već je proključala.
2968:烧烤	烧烤	烧烤	grilování; barbecue	O víkendu jsme šli k řece na grilování.	grilovanie; opekačka	Cez víkend sme išli k rieke na grilovanie.	grillezés; barbecue	Hétvégén a folyópartra mentünk grillezni.	grătar; barbecue	În weekend am mers pe malul râului să mâncăm la grătar.	барбекю; скара	През уикенда отидохме край реката да ядем скара.	roštilj; grill	Za vikend smo otišli uz rijeku jesti roštilj.
2971:舍得	舍得	舍得	být ochoten obětovat	Kvůli dítěti je ochotná věnovat čas tomu, aby mu byla nablízku.	byť ochotný obetovať	Kvôli dieťaťu je ochotná venovať čas tomu, aby mu bola nablízku.	hajlandó megválni valamittől; nem sajnálni	A gyerekéért szívesen szán időt arra, hogy vele legyen.	a fi dispus să renunți; a nu te zgârci	Pentru copilul ei, este dispusă să petreacă timp alături de el.	склонен съм да отделя; не ми е жал	За детето си тя е готова да отдели време да бъде с него.	biti spreman odvojiti; ne žaliti	Zbog djeteta je spremna odvojiti vrijeme da bude uz njega.
2981:深度	深度	深度	hloubka	Hloubka tohoto jezera přesahuje dvacet metrů.	hĺbka	Hĺbka tohto jazera presahuje dvadsať metrov.	mélység	Ennek a tónak a mélysége meghaladja a húsz métert.	adâncime	Adâncimea acestui lac depășește douăzeci de metri.	дълбочина	Дълбочината на това езеро надхвърля двадесет метра.	dubina	Dubina ovog jezera prelazi dvadeset metara.
2983:深厚	深厚	深厚	hluboký; pevný	Mezi nimi je hluboké přátelství.	hlboký; pevný	Medzi nimi je hlboké priateľstvo.	mély; erős	Mély barátság van közöttük.	profund; adânc	Între ei există o prietenie profundă.	дълбок; силен	Между тях има дълбоко приятелство.	dubok; snažan	Među njima postoji duboko prijateljstvo.
2985:深入	深入	深入	proniknout do hloubky; důkladný	Reportér šel hluboko do horské oblasti dělat rozhovory.	preniknúť do hĺbky; dôkladný	Reportér išiel hlboko do horskej oblasti robiť rozhovory.	mélyre menni; alapos	A riporter mélyen bement a hegyvidékre interjúkat készíteni.	a pătrunde adânc; aprofundat	Reporterul a mers adânc în zona montană pentru interviuri.	навлизам дълбоко; задълбочен	Репортерът навлезе дълбоко в планинския район за интервюта.	duboko ući; temeljit	Novinar je otišao duboko u planinsko područje radi intervjua.
2986:深远	深远	深远	dalekosáhlý	Tato reforma měla dalekosáhlý dopad.	ďalekosiahly	Táto reforma mala ďalekosiahly vplyv.	messzire ható	Ez a reform messzire ható hatást gyakorolt.	de amploare; profund	Această reformă a avut un impact de amploare.	далечен; дълбок	Тази реформа имаше дълбоко и далечно въздействие.	dalekosežan	Ova je reforma imala dalekosežan utjecaj.
2993:升级	升级	升级	aktualizovat; upgradovat	Systém telefonu je potřeba aktualizovat.	aktualizovať; upgradovať	Systém telefónu treba aktualizovať.	frissíteni; fejleszteni	A telefon rendszerét frissíteni kell.	a actualiza; a face upgrade	Sistemul telefonului trebuie actualizat.	надграждам; обновявам	Системата на телефона трябва да се обнови.	nadograditi; ažurirati	Sustav telefona treba ažurirati.
2994:升温	升温	升温	oteplit se; zvyšovat teplotu	Od zítřka se počasí výrazně oteplí.	otepliť sa; zvyšovať teplotu	Od zajtra sa počasie výrazne oteplí.	melegedni; emelkedik a hőmérséklet	Holnaptól érezhetően melegebb lesz az idő.	a se încălzi; temperatura crește	Începând de mâine, vremea se va încălzi vizibil.	затоплям се; температурата се повишава	От утре времето осезаемо ще се затопли.	zatopliti; temperatura raste	Od sutra će vrijeme osjetno zatopliti.
2999:省份	省份	省份	provincie; správní oblast	Čína má mnoho různých provincií.	provincia; správna oblasť	Čína má veľa rôznych provincií.	tartomány	Kínában sok különböző tartomány van.	provincie	China are multe provincii diferite.	провинция	Китай има много различни провинции.	pokrajina; provincija	Kina ima mnogo različitih pokrajina.
3001:胜	胜	胜	vyhrát; být lepší	Domácí tým porazil hosty o dva body.	vyhrať; byť lepší	Domáci tím porazil hostí o dva body.	győzni; felülmúlni	A hazai csapat két ponttal legyőzte a vendégcsapatot.	a câștiga; a fi superior	Echipa gazdă a învins echipa oaspete la două puncte.	побеждавам; превъзхождам	Домакините победиха гостите с две точки.	pobijediti; biti bolji	Domaća momčad pobijedila je goste s dva boda razlike.
3004:湿	湿	湿	mokrý; vlhký	Po dešti je tráva pořád mokrá.	mokrý; vlhký	Po daždi je tráva stále mokrá.	nedves; vizes	Eső után a fű még mindig nedves.	ud; umed	După ploaie, iarba este încă udă.	мокър; влажен	След дъжда тревата още е мокра.	mokar; vlažan	Nakon kiše trava je još mokra.
3005:失恋	失恋	失恋	rozejít se s partnerem; trpět po rozchodu	Po rozchodu byla dlouho smutná.	rozísť sa s partnerom; trpieť po rozchode	Po rozchode bola dlho smutná.	szakításon átesni; szerelmi csalódás érni	A szakítás után sokáig szomorú volt.	a suferi după o despărțire	După despărțire, a fost tristă mult timp.	преживявам раздяла	След раздялата тя дълго беше тъжна.	patiti nakon prekida	Nakon prekida dugo je bila tužna.
3007:诗人	诗人	诗人	básník	Tento básník napsal mnoho slavných básní.	básnik	Tento básnik napísal veľa slávnych básní.	költő	Ez a költő sok híres verset írt.	autor de poezii; poet	Acest autor de poezii a scris multe poezii celebre.	поет	Този поет е написал много известни стихотворения.	pjesnik	Ovaj je pjesnik napisao mnoge poznate pjesme.
3023:实验室	实验室	实验室	laboratoř	Studenti dělají testy v laboratoři.	laboratórium	Študenti robia testy v laboratóriu.	laboratórium	A diákok a laboratóriumban végeznek teszteket.	laborator	Studenții fac teste în laborator.	лаборатория	Студентите правят тестове в лабораторията.	laboratorij	Učenici rade testove u laboratoriju.
3025:食用	食用	食用	jedlý; používat k jídlu	Tento druh květiny se dá jíst i louhovat jako čaj.	jedlý; používať na jedenie	Tento druh kvetu sa dá jesť aj lúhovať ako čaj.	ehető; fogyasztani	Ez a virágfajta ehető, és teának is elkészíthető.	comestibil; a consuma	Acest tip de floare poate fi mâncat și folosit la ceai.	ядлив; използвам за ядене	Този вид цвете може да се яде и да се запарва като чай.	jestiv; koristiti za jelo	Ova vrsta cvijeta može se jesti i koristiti za čaj.
3026:使得	使得	使得	způsobit; učinit	Silný déšť způsobil zrušení zápasu.	spôsobiť; urobiť	Silný dážď spôsobil zrušenie zápasu.	okozni; elérni	A heves eső miatt törölték a mérkőzést.	a face; a cauza	Ploaia puternică a făcut ca meciul să fie anulat.	причинявам; правя така че	Силният дъжд доведе до отмяна на мача.	uzrokovati; učiniti da	Jaka kiša uzrokovala je otkazivanje utakmice.
3028:式	式	式	typ; styl; přípona vzorce	Tento nový typ elektromobilu je velmi oblíbený.	typ; štýl; prípona vzorca	Tento nový typ elektromobilu je veľmi obľúbený.	típus; stílus; képletvégződés	Ez az új típusú elektromos jármű nagyon népszerű.	tip; stil; sufix de formulă	Acest nou tip de vehicul electric este foarte popular.	тип; стил; наставка във формула	Този нов тип електромобил е много популярен.	tip; stil; sufiks formule	Ovaj novi tip električnog vozila vrlo je popularan.
