hsk_key	source_word	simplified	MY	example_MY	KM	example_KM	LO	example_LO	NE	example_NE
2800:年夜饭	年夜饭	年夜饭	နှစ်သစ်ကူးအကြိုညစာ	မိသားစုအားလုံး နှစ်သစ်ကူးအကြိုညစာကို အတူစားကြတယ်။	អាហារពេលល្ងាចរាត្រីចូលឆ្នាំចិន	សមាជិកគ្រួសារទាំងអស់ញ៉ាំអាហារពេលល្ងាចរាត្រីចូលឆ្នាំចិនជាមួយគ្នា។	ອາຫານຄ່ຳຄືນກ່ອນປີໃໝ່ຈີນ	ທັງຄອບຄົວກິນອາຫານຄ່ຳຄືນກ່ອນປີໃໝ່ຈີນຮ່ວມກັນ.	चिनियाँ नयाँ वर्षको अघिल्लो साँझको भोज	परिवारका सबैले चिनियाँ नयाँ वर्षको अघिल्लो साँझको भोज सँगै खान्छन्।
2806:女子	女子	女子	အမျိုးသမီး	အဲဒီအမျိုးသမီးက တွေ့ဆုံမေးမြန်းမှုကို လက်ခံနေတယ်။	ស្ត្រី	ស្ត្រីនោះកំពុងទទួលការសម្ភាសន៍។	ຜູ້ຍິງ	ຜູ້ຍິງຄົນນັ້ນກຳລັງໃຫ້ສຳພາດ.	महिला	त्यो महिला अन्तर्वार्ता दिइरहेकी छिन्।
2810:拍摄	拍摄	拍摄	ရိုက်ကူးသည်; ဓာတ်ပုံရိုက်သည်	သူတို့က ပင်လယ်ကမ်းခြေမှာ မင်္ဂလာဓာတ်ပုံတွေ ရိုက်ကူးနေကြတယ်။	ថត; ថតរូប	ពួកគេកំពុងថតរូបអាពាហ៍ពិពាហ៍នៅឆ្នេរសមុទ្រ។	ຖ່າຍ; ຖ່າຍຮູບ	ພວກເຂົາກຳລັງຖ່າຍຮູບແຕ່ງງານຢູ່ຮິມທະເລ.	छायांकन गर्नु; फोटो खिच्नु	उनीहरू समुद्र किनारमा विवाहका फोटो खिचिरहेका छन्।
2813:派出所	派出所	派出所	ရဲစခန်း	သူ ပျောက်သွားတဲ့ပိုက်ဆံအိတ်ကို ရဲစခန်းကို အပ်ခဲ့တယ်။	ប៉ុស្តិ៍នគរបាល	គាត់យកកាបូបប្រាក់ដែលបាត់ទៅប្រគល់ឱ្យប៉ុស្តិ៍នគរបាល។	ສະຖານີຕຳຫຼວດ	ລາວເອົາກະເປົາເງິນທີ່ຫາຍໄປສົ່ງໃຫ້ສະຖານີຕຳຫຼວດ.	प्रहरी चौकी	उसले हराएको पर्स प्रहरी चौकीमा बुझायो।
2814:跑道	跑道	跑道	ပြေးလမ်း; လေယာဉ်ပြေးလမ်း	အားကစားသမားက ပြေးလမ်းအစမှာ ရပ်နေတယ်။	ផ្លូវរត់; ផ្លូវយន្តហោះ	កីឡាករឈរនៅចំណុចចាប់ផ្តើមនៃផ្លូវរត់។	ລູ່ວິ່ງ; ທາງຍົນຂຶ້ນລົງ	ນັກກິລາຢືນຢູ່ຈຸດເລີ່ມຂອງລູ່ວິ່ງ.	दौड मार्ग; धावनमार्ग	खेलाडी दौड मार्गको सुरुवात बिन्दुमा उभिएको थियो।
2815:赔	赔	赔	လျော်ကြေးပေးသည်	သူ ခွက်ကို ချိုးမိပြီး ကိုယ်တိုင် လျော်ကြေးပေးခဲ့တယ်။	សង; បង់សំណង	គាត់ធ្វើកែវបែក ហើយស្ម័គ្រចិត្តបង់សំណង។	ຊົດໃຊ້; ຈ່າຍຄ່າເສຍຫາຍ	ລາວເຮັດຈອກແຕກ ແລະສະໝັກໃຈຊົດໃຊ້ເງິນ.	क्षतिपूर्ति दिनु	उसले कप फुटायो र आफैँ क्षतिपूर्ति तिर्‍यो।
2816:陪伴	陪伴	陪伴	အဖော်ပြုသည်; အတူရှိသည်	မိသားစုရဲ့ အဖော်ပြုမှုက သူမကို အများကြီး စိတ်အေးစေတယ်။	អមដំណើរ; នៅក្បែរ	ការអមដំណើររបស់គ្រួសារធ្វើឱ្យនាងមានអារម្មណ៍ស្ងប់ចិត្តច្រើន។	ຢູ່ເປັນເພື່ອນ; ຢູ່ຂ້າງໆ	ການຢູ່ເປັນເພື່ອນຂອງຄອບຄົວເຮັດໃຫ້ນາງສະບາຍໃຈຫຼາຍ.	साथ दिनु	परिवारको साथले उनलाई धेरै ढुक्क बनायो।
2819:配	配	配	ကိုက်ညီသည်; ခွဲဝေသည်	ဒီနက်ကတိုင်က ဝတ်စုံနဲ့ အရမ်းကိုက်တယ်။	ស៊ីគ្នា; ផ្គូផ្គង	ក្រវាត់កនេះស៊ីគ្នាខ្លាំងជាមួយឈុត។	ເຂົ້າກັນ; ຈັດສັນ	ເນັກໄທເສັ້ນນີ້ເຂົ້າກັນດີກັບຊຸດສູດ.	मिल्नु; छुट्याउनु	यो टाइ सुटसँग राम्रोसँग मिल्छ।
2821:配送	配送	配送	ပို့ဆောင်သည်; ဖြန့်ဝေသည်	ပလက်ဖောင်းက နှစ်နာရီအတွင်း ပစ္စည်းတွေ ပို့ဆောင်ပေးမယ်။	ដឹកជញ្ជូន; ចែកចាយ	វេទិកានឹងដឹកជញ្ជូនទំនិញក្នុងរយៈពេលពីរម៉ោង។	ຈັດສົ່ງ; ແຈກຈ່າຍ	ແພລດຟອມຈະຈັດສົ່ງສິນຄ້າພາຍໃນສອງຊົ່ວໂມງ.	वितरण गर्नु; पुर्‍याउनु	प्लेटफर्मले दुई घण्टाभित्र सामान पुर्‍याउनेछ।
2824:碰见	碰见	碰见	မတော်တဆတွေ့သည်	ဈေးဆိုင်ကြီးမှာ အတန်းဖော်ဟောင်းတစ်ယောက်ကို မတော်တဆတွေ့ခဲ့တယ်။	ជួបដោយចៃដន្យ	ខ្ញុំបានជួបមិត្តរួមថ្នាក់ចាស់ដោយចៃដន្យនៅផ្សារទំនើប។	ພົບໂດຍບັງເອີນ	ຂ້ອຍພົບໝູ່ຮ່ວມຊັ້ນເກົ່າຢູ່ຊູເປີມາເກັດໂດຍບັງເອີນ.	संयोगले भेट्नु	म सुपरमार्केटमा पुरानो सहपाठीसँग संयोगले भेटेँ।
2830:拼	拼	拼	ဆက်စပ်တပ်ဆင်သည်; စာလုံးပေါင်းသည်; ကြိုးစားသည်	ကလေးက ပုံတွေကို အတူတကွ ဆက်တပ်လိုက်တယ်။	ផ្គុំ; ប្រកប; ប្រឹងប្រយុទ្ធ	កុមារផ្គុំរូបទាំងនេះចូលគ្នា។	ຕໍ່ເຂົ້າກັນ; ສະກົດ; ສູ້ຢ່າງເຕັມທີ່	ເດັກນ້ອຍຕໍ່ຮູບເຫຼົ່ານີ້ເຂົ້າກັນ.	जोड्नु; हिज्जे गर्नु; जोडतोडले लाग्नु	बच्चाले यी चित्रहरूलाई जोड्यो।
2832:品	品	品	အမျိုးအစား; ထုတ်ကုန်; မြည်းစမ်းသည်	ဒီဆိုင်က ဒေသထွက်အထူးပစ္စည်းများစွာ ရောင်းတယ်။	ថ្នាក់; ផលិតផល; ភ្លក់	ហាងនេះលក់ផលិតផលពិសេសក្នុងតំបន់ជាច្រើន។	ລະດັບ; ຜະລິດຕະພັນ; ຊິມ	ຮ້ານນີ້ຂາຍສິນຄ້າພິເສດທ້ອງຖິ່ນຫຼາຍຢ່າງ.	स्तर; उत्पादन; स्वाद लिनु	यो पसलले धेरै स्थानीय विशेष उत्पादनहरू बेच्दछ।
2833:品牌	品牌	品牌	အမှတ်တံဆိပ်; တံဆိပ်	ဒီအမှတ်တံဆိပ်ရဲ့ အိမ်သုံးလျှပ်စစ်ပစ္စည်းတွေ အရည်အသွေးကောင်းတယ်။	ម៉ាក; យីហោ	គ្រឿងប្រើប្រាស់អគ្គិសនីក្នុងផ្ទះរបស់ម៉ាកនេះមានគុណភាពល្អ។	ຍີ່ຫໍ້	ເຄື່ອງໃຊ້ໄຟຟ້າໃນບ້ານຂອງຍີ່ຫໍ້ນີ້ມີຄຸນນະພາບດີ.	ब्रान्ड	यो ब्रान्डका घरायसी विद्युतीय सामानको गुणस्तर राम्रो छ।
2836:聘请	聘请	聘请	ငှားရမ်းသည်; ခန့်ထားသည်	ကျောင်းက ဆရာအသစ်တစ်ဦးကို ခန့်ထားခဲ့တယ်။	ជួល; ជ្រើសរើស	សាលាបានជួលគ្រូថ្មីម្នាក់។	ຈ້າງ; ເຊີນມາເຮັດວຽກ	ໂຮງຮຽນໄດ້ຈ້າງຄູໃໝ່ຄົນໜຶ່ງ.	नियुक्त गर्नु; भाडामा लिनु	विद्यालयले नयाँ शिक्षक नियुक्त गर्‍यो।
2838:评	评	评	အကဲဖြတ်သည်; မှတ်ချက်ပေးသည်	ဆရာက ကျောင်းသားတိုင်းရဲ့ စာစီစာကုံးကို အကဲဖြတ်မယ်။	វាយតម្លៃ; ផ្តល់មតិ	គ្រូនឹងវាយតម្លៃអត្ថបទរបស់សិស្សម្នាក់ៗ។	ປະເມີນ; ວິຈານ	ຄູຈະປະເມີນບົດຂຽນຂອງນັກຮຽນແຕ່ລະຄົນ.	मूल्याङ्कन गर्नु; टिप्पणी गर्नु	शिक्षकले हरेक विद्यार्थीको निबन्ध मूल्याङ्कन गर्नुहुनेछ।
