hsk_key	source_word	simplified	TE	example_TE	KN	example_KN
4443:联合国	联合国	联合国	ఐక్యరాజ్యసమితి	ఐక్యరాజ్యసమితి కొత్త నివేదికను విడుదల చేసింది.	ಸಂಯುಕ್ತ ರಾಷ್ಟ್ರಗಳು	ಸಂಯುಕ್ತ ರಾಷ್ಟ್ರಗಳು ಹೊಸ ವರದಿ ಬಿಡುಗಡೆ ಮಾಡಿತು.
4444:联网	联网	联网	నెట్వర్క్‌కు కలపడం	ఈ కంప్యూటర్ ఇంకా ఇంటర్నెట్‌కు కలపబడలేదు.	ಜಾಲಕ್ಕೆ ಸಂಪರ್ಕಿಸುವುದು	ಈ ಕಂಪ್ಯೂಟರ್ ಇನ್ನೂ ಇಂಟರ್ನೆಟ್‌ಗೆ ಸಂಪರ್ಕಗೊಂಡಿಲ್ಲ.
4446:链接	链接	链接	లింక్	దయచేసి లింక్‌ను నాకు పంపండి.	ಲಿಂಕ್	ದಯವಿಟ್ಟು ಲಿಂಕ್ ಅನ್ನು ನನಗೆ ಕಳುಹಿಸಿ.
4447:两岸	两岸	两岸	రెండు ఒడ్డులు	రెండు ఒడ్డుల దృశ్యాలు చాలా అందంగా ఉన్నాయి.	ಎರಡು ದಡಗಳು	ಎರಡು ದಡಗಳ ದೃಶ್ಯವೂ ಬಹಳ ಸುಂದರವಾಗಿದೆ.
4448:两极	两极	两极	రెండు ధ్రువాలు	ఈ విషయం రెండు ధ్రువాల ప్రతిస్పందనలను కలిగించింది.	ಎರಡು ತುದಿಗಳು	ಈ ವಿಷಯ ಎರಡು ತೀವ್ರ ಪ್ರತಿಕ್ರಿಯೆಗಳನ್ನು ಉಂಟುಮಾಡಿತು.
4450:料1	料1	料	పదార్థం	ఈ వంటకం చేయడానికి తాజా పదార్థాలు సిద్ధం చేయాలి.	ಪದಾರ್ಥ	ಈ ಅಡುಗೆ ಮಾಡಲು ತಾಜಾ ಪದಾರ್ಥಗಳನ್ನು ಸಿದ್ಧಪಡಿಸಬೇಕು.
4451:料2	料2	料	ఊహించడం	అతను ఇంత త్వరగా వస్తాడని నేను ఊహించలేదు.	ನಿರೀಕ್ಷಿಸುವುದು	ಅವನು ಇಷ್ಟು ಬೇಗ ಬರುತ್ತಾನೆಂದು ನಾನು ನಿರೀಕ್ಷಿಸಲಿಲ್ಲ.
4454:流程	流程	流程	ప్రక్రియ	దయచేసి ముందుగా నమోదు ప్రక్రియను తెలుసుకోండి.	ಪ್ರಕ್ರಿಯೆ	ದಯವಿಟ್ಟು ಮೊದಲು ನೋಂದಣಿ ಪ್ರಕ್ರಿಯೆಯನ್ನು ತಿಳಿದುಕೊಳ್ಳಿ.
4455:流动	流动	流动	చలనం	సెలవుల్లో నగర జనాభా చలనం చాలా ఎక్కువగా ఉంటుంది.	ಚಲನೆ	ರಜಾದಿನಗಳಲ್ಲಿ ನಗರದ ಜನಸಂಚಾರ ಬಹಳ ಹೆಚ್ಚಾಗಿರುತ್ತದೆ.
4456:浏览器	浏览器	浏览器	బ్రౌజర్	దయచేసి ఈ వెబ్ పేజీని బ్రౌజర్‌లో తెరవండి.	ಬ್ರೌಸರ್	ದಯವಿಟ್ಟು ಈ ವೆಬ್ ಪುಟವನ್ನು ಬ್ರೌಸರ್‌ನಲ್ಲಿ ತೆರೆಯಿರಿ.
4457:流量	流量	流量	ట్రాఫిక్	ఈ వెబ్‌సైట్‌కు ఈరోజు ట్రాఫిక్ చాలా ఎక్కువ.	ಟ್ರಾಫಿಕ್	ಈ ವೆಬ್‌ಸೈಟ್‌ಗೆ ಇಂದು ಟ್ರಾಫಿಕ್ ಹೆಚ್ಚು.
4458:流入	流入	流入	లోనికి ప్రవహించడం	వాననీరు భూగర్భ పైపుల్లోకి ప్రవహించింది.	ಒಳಗೆ ಹರಿಯುವುದು	ಮಳೆನೀರು ಭೂಗರ್ಭದ ಪೈಪ್‌ಗಳಿಗೆ ಹರಿಯಿತು.
4460:楼道	楼道	楼道	కారిడార్	కారిడార్‌లో అవ్యవస్థిత వస్తువులు పేరవేయకండి.	ಮೆಟ್ಟಿಲು ದಾರಿ	ಮೆಟ್ಟಿಲು ದಾರಿಯಲ್ಲಿ ಅಸಂಬದ್ಧ ವಸ್ತುಗಳನ್ನು ರಾಶಿ ಮಾಡಬೇಡಿ.
4461:露	露	露	చూపించడం	అతను నవ్వగానే పళ్లు కనిపించాయి.	ತೋರಿಸುವುದು	ಅವನು ನಗುತ್ತಿದ್ದಂತೆಯೇ ಹಲ್ಲುಗಳು ಕಾಣಿಸಿದವು.
4462:漏洞	漏洞	漏洞	లోపం	ఈ వ్యవస్థలో భద్రతా లోపం ఉంది.	ದೌರ್ಬಲ್ಯ	ಈ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ ಭದ್ರತಾ ದೌರ್ಬಲ್ಯ ಇದೆ.
4463:露1	露1	露	కనిపించడం	అతను చివరకు బయట కనిపించాడు.	ಕಾಣಿಸಿಕೊಳ್ಳುವುದು	ಅವನು ಕೊನೆಗೂ ಕಾಣಿಸಿಕೊಂಡನು.
4464:路程	路程	路程	దూరం	ఇక్కడి నుంచి పాఠశాల వరకు దూరం ఎక్కువ కాదు.	ದೂರ	ಇಲ್ಲಿಂದ ಶಾಲೆಯವರೆಗಿನ ದೂರ ಹೆಚ್ಚು ಇಲ್ಲ.
4465:路况	路况	路况	రహదారి పరిస్థితి	డ్రైవర్ ముందుగానే రహదారి పరిస్థితిని చూశాడు.	ರಸ್ತೆ ಪರಿಸ್ಥಿತಿ	ಚಾಲಕ ಮುಂಚಿತವಾಗಿ ರಸ್ತೆ ಪರಿಸ್ಥಿತಿಯನ್ನು ನೋಡಿದರು.
4466:路面	路面	路面	రహదారి ఉపరితలం	వాన తర్వాత రహదారి ఉపరితలం చాలా జారుడుగా ఉంది.	ರಸ್ತೆ ಮೇಲ್ಮೈ	ಮಳೆಯ ನಂತರ ರಸ್ತೆ ಮೇಲ್ಮೈ ತುಂಬಾ ಜಾರುವಂತಿದೆ.
4467:录像	录像	录像	వీడియో రికార్డింగ్	సమావేశం మొత్తం వీడియో రికార్డింగ్ జరిగింది.	ವೀಡಿಯೊ ದಾಖಲೆ	ಸಭೆಯ ಸಂಪೂರ್ಣ ಭಾಗಕ್ಕೆ ವೀಡಿಯೊ ದಾಖಲೆ ಇತ್ತು.
4468:录用	录用	录用	నియమించుకోవడం	కంపెనీ అతనిని నియమించుకోవాలని నిర్ణయించింది.	ನೇಮಕ ಮಾಡುವುದು	ಕಂಪನಿ ಅವನನ್ನು ನೇಮಕ ಮಾಡಲು ನಿರ್ಧರಿಸಿತು.
4469:录制	录制	录制	రికార్డ్ చేయడం	వారు కార్యక్రమాన్ని రికార్డ్ చేస్తున్నారు.	ದಾಖಲಿಸುವುದು	ಅವರು ಕಾರ್ಯಕ್ರಮವನ್ನು ದಾಖಲಿಸುತ್ತಿದ್ದಾರೆ.
4470:旅程	旅程	旅程	ప్రయాణం	ఈ ప్రయాణం నాకు మరచిపోలేనిది.	ಪ್ರಯಾಣ	ಈ ಪ್ರಯಾಣ ನನಗೆ ಮರೆಯಲಾಗದದ್ದು.
4471:旅途	旅途	旅途	ప్రయాణ మార్గం	ప్రయాణంలో భద్రతపై శ్రద్ధ వహించాలి.	ಪ್ರಯಾಣ	ಪ್ರಯಾಣದಲ್ಲಿ ಸುರಕ್ಷತೆಯನ್ನು ಗಮನಿಸಬೇಕು.
4473:率	率	率	శాతం	ఈ ప్రాంతంలో ఉపాధి శాతం ఎక్కువగా ఉంది.	ದರ	ಈ ಪ್ರದೇಶದಲ್ಲಿ ಉದ್ಯೋಗದ ದರ ಹೆಚ್ಚು.
4474:绿化	绿化	绿化	పచ్చదనం పెంపు	నగర పచ్చదనం పెంపు గాలిని మెరుగుపరుస్తుంది.	ಹಸಿರೀಕರಣ	ನಗರದ ಹಸಿರೀಕರಣ ಗಾಳಿಯನ್ನು ಉತ್ತಮಗೊಳಿಸುತ್ತದೆ.
4475:轮	轮	轮	రౌండ్	ఈ పోటీ రౌండ్‌లో అతను బాగా ప్రదర్శించాడు.	ಸುತ್ತು	ಈ ಸ್ಪರ್ಧೆಯ ಸುತ್ತಿನಲ್ಲಿ ಅವನು ಚೆನ್ನಾಗಿ ಪ್ರದರ್ಶನ ನೀಡಿದನು.
4478:轮椅	轮椅	轮椅	వీల్‌చైర్	వృద్ధుడు వీల్‌చైర్‌లో ఎలివేటర్‌లోకి వెళ్లాడు.	ವೀಲ್‌ಚೇರ್	ವೃದ್ಧರು ವೀಲ್‌ಚೇರ್‌ನಲ್ಲಿ ಲಿಫ್ಟ್‌ಗೆ ಹೋದರು.
4479:轮子	轮子	轮子	చక్రం	సూట్‌కేస్ చక్రం పాడైంది.	ಚಕ್ರ	ಸೂಟ್‌ಕೇಸ್‌ನ ಚಕ್ರ ಕೆಟ್ಟಿದೆ.
4481:落地	落地	落地	దిగడం	విమానం సురక్షితంగా నేలపై దిగింది.	ಇಳಿಯುವುದು	ವಿಮಾನ ಸುರಕ್ಷಿತವಾಗಿ ಇಳಿಯಿತು.
4487:埋	埋	埋	పాతిపెట్టడం	పిల్లాడు గవ్వను ఇసుకలో పాతిపెట్టాడు.	ಹೂಳುವುದು	ಮಗು ಚಿಪ್ಪನ್ನು ಮರಳಿನಲ್ಲಿ ಹೂಳಿತು.
4492:盲人	盲人	盲人	అంధుడు	ఈ కూడలిలో అంధుల కోసం దారి ఉంది.	ಅಂಧ ವ್ಯಕ್ತಿ	ಈ ಚೌಕದಲ್ಲಿ ಅಂಧರಿಗಾಗಿ ದಾರಿ ಇದೆ.
4493:冒	冒	冒	ఎగసి రావడం	పాత్రలో నుంచి వేడి ఆవిరి ఎగసి వస్తోంది.	ಹೊರಹೊಮ್ಮುವುದು	ಪಾತ್ರೆಯಿಂದ ಬಿಸಿ ಆವಿ ಹೊರಹೊಮ್ಮುತ್ತಿದೆ.
4496:煤	煤	煤	బొగ్గు	ఈ కర్మాగారం గతంలో విద్యుత్ ఉత్పత్తికి బొగ్గు ఉపయోగించేది.	ಕಲ್ಲಿದ್ದಲು	ಈ ಕಾರ್ಖಾನೆ ಹಿಂದೆ ವಿದ್ಯುತ್ ಉತ್ಪಾದಿಸಲು ಕಲ್ಲಿದ್ದಲು ಬಳಸುತ್ತಿತ್ತು.
4497:梅花	梅花	梅花	ప్లమ్ పువ్వు	శీతాకాలంలో ప్లమ్ పూలు అందంగా వికసిస్తాయి.	ಪ್ಲಮ್ ಹೂವು	ಚಳಿಗಾಲದಲ್ಲಿ ಪ್ಲಮ್ ಹೂಗಳು ಸುಂದರವಾಗಿ ಅರಳುತ್ತವೆ.
4502:密	密	密	దట్టమైన	ఈ అడవి చాలా దట్టంగా ఉంది.	ದಟ್ಟವಾದ	ಈ ಕಾಡು ಬಹಳ ದಟ್ಟವಾಗಿದೆ.
4505:密集	密集	密集	సాంద్రమైన	ఇక్కడ జనసాంద్రత ఎక్కువగా ఉంది.	ಸಾಂದ್ರವಾದ	ಇಲ್ಲಿ ಜನಸಾಂದ್ರತೆ ಹೆಚ್ಚು.
4506:棉	棉	棉	పత్తి	ఈ దుస్తులు పత్తితో తయారయ్యాయి.	ಹತ್ತಿ	ಈ ಬಟ್ಟೆ ಹತ್ತಿಯಿಂದ ಮಾಡಲಾಗಿದೆ.
4507:免	免	免	మినహాయించడం	పిల్లలకు ప్రవేశ టికెట్ మినహాయింపు ఉంది.	ವಿನಾಯಿತಿ ನೀಡುವುದು	ಮಕ್ಕಳಿಗೆ ಟಿಕೆಟ್ ವಿನಾಯಿತಿ ಇದೆ.
4509:免税	免税	免税	పన్ను రహిత	విమానాశ్రయంలో పన్ను రహిత దుకాణాలు ఉన్నాయి.	ತೆರಿಗೆಮುಕ್ತ	ವಿಮಾನ ನಿಲ್ದಾಣದಲ್ಲಿ ತೆರಿಗೆಮುಕ್ತ ಅಂಗಡಿಗಳಿವೆ.
4511:面部	面部	面部	ముఖ భాగం	వైద్యుడు అతని ముఖ భాగంలోని గాయాన్ని పరిశీలించాడు.	ಮುಖ ಭಾಗ	ವೈದ್ಯರು ಅವನ ಮುಖ ಭಾಗದ ಗಾಯವನ್ನು ಪರಿಶೀಲಿಸಿದರು.
4512:面粉	面粉	面粉	పిండి	రొట్టె చేయడానికి నాకు ఒక సంచి పిండి కావాలి.	ಹಿಟ್ಟು	ರೊಟ್ಟಿ ಮಾಡಲು ನನಗೆ ಒಂದು ಚೀಲ ಹಿಟ್ಟು ಬೇಕು.
4516:妙	妙	妙	చాకచక్యమైన	ఈ పద్ధతి నిజంగా చాకచక్యమైనది.	ಚತುರವಾದ	ಈ ವಿಧಾನ ನಿಜವಾಗಿಯೂ ಚತುರವಾಗಿದೆ.
4517:灭	灭	灭	ఆర్పడం	గాలి కొవ్వొత్తిని ఆర్పేసింది.	ಆರಿಸುವುದು	ಗಾಳಿ ಮೆಣಬತ್ತಿಯನ್ನು ಆರಿಸಿತು.
4518:民歌	民歌	民歌	జానపద గీతం	ఆమె ఎన్నో జానపద గీతాలు పాడగలదు.	ಜನಪದ ಹಾಡು	ಅವಳು ಅನೇಕ ಜನಪದ ಹಾಡುಗಳನ್ನು ಹಾಡಬಲ್ಲಳು.
4520:民俗	民俗	民俗	జానపద ఆచారాలు	ఈ ప్రదర్శన స్థానిక జానపద ఆచారాలను పరిచయం చేస్తుంది.	ಜನಪದ ಆಚರಣೆಗಳು	ಈ ಪ್ರದರ್ಶನ ಸ್ಥಳೀಯ ಜನಪದ ಆಚರಣೆಗಳನ್ನು ಪರಿಚಯಿಸುತ್ತದೆ.
4521:民宿	民宿	民宿	గెస్ట్ హౌస్	వారాంతంలో మేము కొండల్లోని గెస్ట్ హౌస్‌లో ఉన్నాం.	ಹೋಂಸ್ಟೇ	ವಾರಾಂತ್ಯದಲ್ಲಿ ನಾವು ಬೆಟ್ಟದ ಹೋಂಸ್ಟೇಯಲ್ಲಿ ಉಳಿದೆವು.
4522:民众	民众	民众	ప్రజలు	ప్రజలు కొత్త విధానంపై చాలా శ్రద్ధ చూపుతున్నారు.	ಜನಸಾಮಾನ್ಯರು	ಜನಸಾಮಾನ್ಯರು ಹೊಸ ನೀತಿಯ ಬಗ್ಗೆ ಹೆಚ್ಚಿನ ಗಮನ ಕೊಡುತ್ತಿದ್ದಾರೆ.
4525:明亮	明亮	明亮	ప్రకాశవంతమైన	తరగతి గది చాలా ప్రకాశవంతంగా ఉంది.	ಪ್ರಕಾಶಮಾನ	ತರಗತಿ ಕೋಣೆ ಬಹಳ ಪ್ರಕಾಶಮಾನವಾಗಿದೆ.
4527:名气	名气	名气	పేరు ప్రతిష్ఠ	ఈ రచయితకు మంచి పేరు ప్రతిష్ఠ ఉంది.	ಖ್ಯಾತಿ	ಈ ಲೇಖಕರಿಗೆ ಬಹಳ ಖ್ಯಾತಿಯಿದೆ.
4528:名胜	名胜	名胜	ప్రసిద్ధ దర్శనీయ స్థలం	బీజింగ్‌లో చాలా ప్రసిద్ధ దర్శనీయ స్థలాలు ఉన్నాయి.	ಪ್ರಸಿದ್ಧ ಸ್ಥಳ	ಬೀಜಿಂಗ್‌ನಲ್ಲಿ ಅನೇಕ ಪ್ರಸಿದ್ಧ ಸ್ಥಳಗಳಿವೆ.
4532:模拟	模拟	模拟	అనుకరించడం	విద్యార్థులు తరగతిలో ఇంటర్వ్యూను అనుకరించారు.	ಅನುಕರಿಸುವುದು	ವಿದ್ಯಾರ್ಥಿಗಳು ತರಗತಿಯಲ್ಲಿ ಸಂದರ್ಶನವನ್ನು ಅನುಕರಿಸಿದರು.
4533:模特儿	模特儿	模特儿	మోడల్	మోడల్ కొత్త దుస్తులు ధరించి వేదికపైకి నడిచింది.	ಮಾಡೆಲ್	ಮಾಡೆಲ್ ಹೊಸ ಮಾದರಿಯ ಬಟ್ಟೆ ಧರಿಸಿ ವೇದಿಕೆಗೆ ನಡೆಯಿತು.
4538:母	母	母	ఆడ	ఈ ఆడ పిల్లి ఇప్పుడే పిల్లులను కనింది.	ಹೆಣ್ಣು	ಈ ಹೆಣ್ಣು ಬೆಕ್ಕು ಇಷ್ಟೇ ಈಗ ಮರಿಗಳನ್ನು ಹೆತ್ತಿದೆ.
4540:木材	木材	木材	కలప	ఈ కలపతో ఫర్నిచర్ తయారు చేయవచ్చు.	ಮರದ ಸಾಮಗ್ರಿ	ಈ ಮರದ ಸಾಮಗ್ರಿಯಿಂದ ಪೀಠೋಪಕರಣ ಮಾಡಬಹುದು.
4542:奶粉	奶粉	奶粉	పాల పొడి	తల్లి పిల్లకు పాల పొడి కలిపింది.	ಹಾಲಿನ ಪುಡಿ	ತಾಯಿ ಮಗುವಿಗೆ ಹಾಲಿನ ಪುಡಿ ಬೆರೆಸಿದರು.
4543:难点	难点	难点	కష్టమైన భాగం	వ్యాకరణం ఈ పాఠంలో కష్టమైన భాగం.	ಕಷ್ಟದ ಭಾಗ	ವ್ಯಾಕರಣ ಈ ಪಾಠದ ಕಷ್ಟದ ಭಾಗವಾಗಿದೆ.
4544:南极洲	南极洲	南极洲	అంటార్కిటికా	అంటార్కిటికా వాతావరణం అత్యంత చల్లగా ఉంటుంది.	ಅಂಟಾರ್ಕ್ಟಿಕಾ	ಅಂಟಾರ್ಕ್ಟಿಕಾದ ಹವಾಮಾನ ಅತ್ಯಂತ ಚಳಿಯಾಗಿದೆ.
