hsk_key	source_word	simplified	JA	example_JA	KO	example_KO	VI	example_VI	TH	example_TH	MS	example_MS	ID	example_ID
1677:收费	收费	收费	料金を取る; 有料にする	この駐車場は時間ごとに料金を取ります。	요금을 받다; 유료이다	이 주차장은 시간 단위로 요금을 받습니다.	thu phí	Bãi đỗ xe này thu phí theo giờ.	เก็บค่าบริการ	ลานจอดรถนี้เก็บค่าบริการเป็นรายชั่วโมง.	mengenakan bayaran	Tempat letak kereta ini mengenakan bayaran mengikut jam.	memungut biaya; berbayar	Tempat parkir ini memungut biaya per jam.
1680:收听	收听	收听	放送を聞く	今日の番組をお聞きくださり、ありがとうございます。	청취하다; 방송을 듣다	오늘 프로그램을 청취해 주셔서 감사합니다.	nghe chương trình phát sóng	Chào mừng quý vị nghe chương trình hôm nay.	รับฟังรายการ	ยินดีต้อนรับสู่รายการวันนี้.	mendengar siaran	Selamat mendengar program hari ini.	mendengarkan siaran	Selamat mendengarkan acara hari ini.
1685:售票员	售票员	售票员	切符係; チケット販売員	切符係が最終バスの時間を教えてくれました。	매표원	매표원이 우리에게 막차 시간을 알려 주었습니다.	nhân viên bán vé	Nhân viên bán vé cho chúng tôi biết giờ chuyến xe cuối.	พนักงานขายตั๋ว	พนักงานขายตั๋วบอกเวลารถเที่ยวสุดท้ายให้เรา.	penjual tiket; kerani tiket	Penjual tiket memberitahu kami masa bas terakhir.	penjual tiket; petugas tiket	Petugas tiket memberi tahu kami waktu bus terakhir.
1688:熟	熟	熟	よく知っている; 火が通った	私はこの道をよく知っています。	익숙하다; 익다	저는 이 길을 아주 잘 압니다.	quen thuộc; chín	Tôi rất quen con đường này.	คุ้นเคย; สุก	ฉันคุ้นเคยกับถนนสายนี้มาก.	biasa; masak	Saya sangat biasa dengan jalan ini.	akrab; matang	Saya sangat mengenal jalan ini.
1690:暑假	暑假	暑假	夏休み	夏休みに海辺へ行きたいです。	여름 방학	여름 방학에 바닷가에 가고 싶습니다.	kỳ nghỉ hè	Kỳ nghỉ hè tôi muốn đi biển.	ปิดเทอมฤดูร้อน	ช่วงปิดเทอมฤดูร้อนฉันอยากไปทะเล.	cuti musim panas	Saya mahu pergi ke tepi laut semasa cuti musim panas.	liburan musim panas	Saya ingin pergi ke pantai saat liburan musim panas.
1693:树林	树林	树林	林; 木立	子どもたちは林のそばで遊んでいます。	숲; 나무숲	아이들이 숲 가장자리에서 놀고 있습니다.	rừng cây; lùm cây	Bọn trẻ chơi bên rừng cây.	ป่าไม้; ดงไม้	เด็ก ๆ เล่นอยู่ข้างป่าไม้.	hutan kecil; rimbunan pokok	Kanak-kanak bermain di tepi hutan kecil.	hutan kecil; pepohonan	Anak-anak bermain di tepi hutan kecil.
1699:说法	说法	说法	言い方; 説明	この言い方はあまり正確ではありません。	표현; 설명	이 표현은 그다지 정확하지 않습니다.	cách nói; lời giải thích	Cách nói này không chính xác lắm.	วิธีพูด; คำอธิบาย	วิธีพูดแบบนี้ไม่ค่อยถูกต้อง.	cara mengatakan; penjelasan	Cara mengatakan ini tidak begitu tepat.	cara mengatakan; penjelasan	Cara mengatakan ini kurang tepat.
1701:说明书	说明书	说明书	説明書; 取扱説明書	使う前に説明書を読んでください。	설명서	사용하기 전에 설명서를 먼저 읽어 주세요.	sách hướng dẫn; bản hướng dẫn	Xin hãy đọc hướng dẫn trước khi sử dụng.	คู่มือการใช้งาน	กรุณาอ่านคู่มือก่อนใช้งาน.	buku panduan; manual	Sila baca buku panduan dahulu sebelum menggunakannya.	buku petunjuk; manual	Bacalah buku petunjuk terlebih dahulu sebelum menggunakannya.
1705:塑料	塑料	塑料	プラスチック	この箱はプラスチックでできています。	플라스틱	이 상자는 플라스틱으로 만들어졌습니다.	nhựa	Chiếc hộp này làm bằng nhựa.	พลาสติก	กล่องนี้ทำจากพลาสติก.	bahan plastik	Kotak ini diperbuat daripada plastik.	bahan plastik	Kotak ini terbuat dari plastik.
1707:酸奶	酸奶	酸奶	ヨーグルト	朝食にヨーグルトを一杯飲みました。	요구르트; 요거트	저는 아침에 요구르트 한 컵을 마셨습니다.	sữa chua	Bữa sáng tôi uống một cốc sữa chua.	โยเกิร์ต	มื้อเช้าฉันดื่มโยเกิร์ตหนึ่งแก้ว.	minuman yogurt	Saya minum secawan yogurt untuk sarapan.	minuman yogurt	Saya minum segelas yogurt saat sarapan.
1708:算	算	算	計算する; 数える	私はこの問題を計算し間違えました。	계산하다; 치다	저는 이 문제를 잘못 계산했습니다.	tính; coi là	Tôi tính sai bài này.	คำนวณ; นับว่า	ฉันคำนวณข้อนี้ผิด.	mengira; dianggap	Saya salah mengira soalan ini.	menghitung; dianggap	Saya salah menghitung soal ini.
1711:孙女	孙女	孙女	孫娘	おばあさんはよく孫娘に物語を聞かせます。	손녀	할머니는 손녀에게 자주 이야기를 들려줍니다.	cháu gái nội; cháu gái	Bà thường kể chuyện cho cháu gái nghe.	หลานสาว	คุณย่ามักเล่านิทานให้หลานสาวฟัง.	cucu perempuan	Nenek sering bercerita kepada cucu perempuannya.	cucu perempuan	Nenek sering bercerita kepada cucu perempuannya.
1716:抬头	抬头	抬头	顔を上げる; 見上げる	顔を上げて黒板を見てください。	고개를 들다	고개를 들고 칠판을 보세요.	ngẩng đầu	Xin hãy ngẩng đầu nhìn bảng.	เงยหน้า	กรุณาเงยหน้าดูกระดานดำ.	mengangkat kepala	Sila angkat kepala dan lihat papan hitam.	mengangkat kepala	Tolong angkat kepala dan lihat papan tulis.
1718:弹	弹	弹	弾く	彼女はピアノを弾くことができます。	연주하다; 치다	그녀는 피아노를 칠 줄 압니다.	chơi đàn; gảy	Cô ấy biết chơi piano.	เล่นเครื่องดนตรี; ดีด	เธอเล่นเปียโนได้.	bermain alat muzik	Dia boleh bermain piano.	memainkan alat musik	Dia bisa memainkan piano.
1727:提出	提出	提出	提出する; 持ち出す	彼は新しい問題を提起しました。	제기하다; 제출하다	그는 새로운 문제를 제기했습니다.	đưa ra; đề xuất	Anh ấy đưa ra một vấn đề mới.	เสนอ; ยกขึ้นมา	เขาเสนอปัญหาใหม่หนึ่งข้อ.	mengemukakan; mencadangkan	Dia mengemukakan satu masalah baharu.	mengajukan; mengemukakan	Dia mengajukan satu masalah baru.
1728:提到	提到	提到	言及する; 触れる	先生は授業でこの本に言及しました。	언급하다	선생님은 수업에서 이 책을 언급했습니다.	nhắc đến	Giáo viên nhắc đến cuốn sách này trong lớp.	พูดถึง; กล่าวถึง	ครูพูดถึงหนังสือเล่มนี้ในชั้นเรียน.	menyebut	Dalam kelas, guru menyebut buku ini.	menyebut; membahas	Guru menyebut buku ini di kelas.
1732:体检	体检	体检	健康診断	会社は毎年一回健康診断を手配します。	건강검진	회사는 매년 한 번 건강검진 일정을 잡습니다.	khám sức khỏe	Công ty sắp xếp khám sức khỏe một lần mỗi năm.	ตรวจสุขภาพ	บริษัทจัดตรวจสุขภาพปีละครั้ง.	pemeriksaan kesihatan	Syarikat mengatur pemeriksaan kesihatan sekali setahun.	pemeriksaan kesehatan	Perusahaan mengatur pemeriksaan kesehatan sekali setahun.
1733:体温	体温	体温	体の温度; 体温	看護師が体温を測っています。	체온	간호사가 체온을 재고 있습니다.	nhiệt độ cơ thể	Y tá đang đo nhiệt độ cơ thể.	อุณหภูมิร่างกาย	พยาบาลกำลังวัดอุณหภูมิร่างกาย.	suhu badan	Jururawat sedang mengukur suhu badan.	suhu tubuh	Perawat sedang mengukur suhu tubuh.
1734:体重	体重	体重	体の重さ; 体重	彼の体重は二キログラム増えました。	체중	그의 체중이 2킬로그램 늘었습니다.	cân nặng cơ thể	Cân nặng của anh ấy tăng hai ki-lô-gam.	น้ำหนักตัว	น้ำหนักตัวของเขาเพิ่มขึ้นสองกิโลกรัม.	berat badan	Berat badannya bertambah dua kilogram.	berat badan	Berat badannya bertambah dua kilogram.
1735:填写	填写	填写	記入する	この申込書に記入してください。	작성하다; 기입하다	이 신청서를 작성해 주세요.	điền; điền vào	Xin hãy điền vào mẫu đăng ký này.	กรอก	กรุณากรอกใบสมัครนี้.	mengisi	Sila isi borang pendaftaran ini.	mengisi	Tolong isi formulir pendaftaran ini.
1737:听力	听力	听力	聞き取り力; リスニング力	彼の中国語の聞き取り力はとても速く伸びています。	청해; 듣기 능력	그의 중국어 듣기 실력은 빠르게 향상되고 있습니다.	khả năng nghe	Khả năng nghe tiếng Trung của anh ấy tiến bộ rất nhanh.	ทักษะการฟัง	ทักษะการฟังภาษาจีนของเขาพัฒนาเร็วมาก.	kemahiran mendengar	Kemahiran mendengar bahasa Cinanya meningkat dengan cepat.	kemampuan mendengar	Kemampuan mendengar bahasa Mandarinnya meningkat cepat.
1738:听众	听众	听众	聴衆; リスナー	今日のリスナーは特に多いです。	청중; 청취자	오늘 청중이 특히 많습니다.	thính giả; người nghe	Hôm nay thính giả đặc biệt đông.	ผู้ฟัง	วันนี้มีผู้ฟังมากเป็นพิเศษ.	pendengar	Hari ini pendengarnya sangat ramai.	pendengar	Hari ini pendengarnya sangat banyak.
1740:停车	停车	停车	駐車する; 停止する	ここでは駐車できません。	주차하다; 멈추다	여기서는 주차가 허용되지 않습니다.	đỗ xe; dừng xe	Ở đây không được phép đỗ xe.	จอดรถ; หยุดรถ	ที่นี่ไม่อนุญาตให้จอดรถ.	meletak kereta; berhenti	Tidak dibenarkan meletak kereta di sini.	parkir; berhenti	Tidak boleh parkir di sini.
1741:停车场	停车场	停车场	駐車場	ショッピングモールの後ろに駐車場があります。	주차장	쇼핑몰 뒤에 주차장이 있습니다.	bãi đỗ xe	Phía sau trung tâm thương mại có bãi đỗ xe.	ลานจอดรถ	ด้านหลังห้างสรรพสินค้ามีลานจอดรถ.	tempat letak kereta	Di belakang pusat beli-belah ada tempat letak kereta.	tempat parkir	Di belakang pusat perbelanjaan ada tempat parkir.
1742:停止	停止	停止	止まる; 停止する	雨が止んだら、私たちは出発します。	멈추다; 중지하다	비가 멈춘 뒤 우리는 출발합니다.	dừng; ngừng	Sau khi mưa dừng, chúng tôi sẽ xuất phát.	หยุด	หลังฝนหยุด พวกเราจะออกเดินทาง.	berhenti	Selepas hujan berhenti, kami akan bertolak.	berhenti	Setelah hujan berhenti, kami akan berangkat.
