hsk_key	source_word	simplified	TE	example_TE	KN	example_KN
3025:食用	食用	食用	తినదగిన; తినడం	ఈ రకమైన పువ్వును తినవచ్చు, టీగా కూడా చేసుకోవచ్చు.	ತಿನ್ನಬಹುದಾದ; ತಿನ್ನುವುದು	ಈ ರೀತಿಯ ಹೂವನ್ನು ತಿನ್ನಬಹುದು, ಚಹಾಕ್ಕೂ ಬಳಸಬಹುದು.
3026:使得	使得	使得	కారణం కావడం; చేయించడం	భారీ వర్షం వల్ల పోటీ రద్దు అయింది.	ಕಾರಣವಾಗುವುದು; ಮಾಡಿಸುವುದು	ಭಾರೀ ಮಳೆಯ ಕಾರಣ ಪಂದ್ಯ ರದ್ದುಪಡಿಸಲಾಯಿತು.
3028:式	式	式	రకం; శైలి; రూపం	ఈ కొత్త శైలి విద్యుత్ వాహనం చాలా ప్రాచుర్యం పొందింది.	ಪ್ರಕಾರ; ಶೈಲಿ; ರೂಪ	ಈ ಹೊಸ ಶೈಲಿಯ ವಿದ್ಯುತ್ ವಾಹನ ತುಂಬ ಜನಪ್ರಿಯವಾಗಿದೆ.
3029:适当	适当	适当	తగిన; సరైన	తగిన వ్యాయామం నిద్రకు సహాయపడుతుంది.	ಯೋಗ್ಯ; ಸರಿಯಾದ	ಯೋಗ್ಯ ವ್ಯಾಯಾಮ ನಿದ್ರೆಗೆ ಸಹಾಯ ಮಾಡುತ್ತದೆ.
3034:市民	市民	市民	నగర నివాసి; పౌరుడు	చాలా మంది నగర నివాసులు వారాంతపు కార్యక్రమంలో పాల్గొన్నారు.	ನಗರ ನಿವಾಸಿ; ನಾಗರಿಕ	ಅನೇಕ ನಗರ ನಿವಾಸಿಗಳು ವಾರಾಂತ್ಯದ ಕಾರ್ಯಕ್ರಮದಲ್ಲಿ ಭಾಗವಹಿಸಿದರು.
3036:视为	视为	视为	గా భావించడం	అందరూ భద్రతను అత్యంత ముఖ్యమైన విషయంగా భావిస్తారు.	ಎಂದು ಪರಿಗಣಿಸುವುದು	ಎಲ್ಲರೂ ಭದ್ರತೆಯನ್ನು ಅತ್ಯಂತ ಮುಖ್ಯ ವಿಷಯವೆಂದು ಪರಿಗಣಿಸುತ್ತಾರೆ.
3041:试用	试用	试用	పరీక్షించి ఉపయోగించడం; ప్రయోగాత్మక వినియోగం	కొత్త సాఫ్ట్‌వేర్‌ను ఏడు రోజులు ఉచితంగా ప్రయత్నించవచ్చు.	ಪ್ರಯತ್ನಿಸಿ ಬಳಸುವುದು; ಪರೀಕ್ಷಾ ಬಳಕೆ	ಹೊಸ ಸಾಫ್ಟ್‌ವೇರ್ ಅನ್ನು ಏಳು ದಿನ ಉಚಿತವಾಗಿ ಪ್ರಯತ್ನಿಸಬಹುದು.
3042:适用	适用	适用	వర్తించే; అనుకూలమైన	ఈ నియమం అన్ని ఉద్యోగులకు వర్తిస్తుంది.	ಅನ್ವಯಿಸುವ; ಸೂಕ್ತ	ಈ ನಿಯಮ ಎಲ್ಲ ಉದ್ಯೋಗಿಗಳಿಗೆ ಅನ್ವಯಿಸುತ್ತದೆ.
3044:收集	收集	收集	సేకరించడం	పరిశోధకులు డేటాను సేకరిస్తున్నారు.	ಸಂಗ್ರಹಿಸುವುದು	ಸಂಶೋಧಕರು ಮಾಹಿತಿಯನ್ನು ಸಂಗ್ರಹಿಸುತ್ತಿದ್ದಾರೆ.
3045:收看	收看	收看	చూడడం; ప్రసారాన్ని చూడడం	రాత్రి ఎనిమిది గంటలకు వార్తా కార్యక్రమం చూడండి.	ವೀಕ್ಷಿಸುವುದು; ಪ್ರಸಾರ ನೋಡಲು ಸೇರುವುದು	ರಾತ್ರಿ ಎಂಟು ಗಂಟೆಗೆ ಸುದ್ದಿ ಕಾರ್ಯಕ್ರಮವನ್ನು ವೀಕ್ಷಿಸಿ.
3046:守	守	守	కాపలా ఉండడం; కాపాడటం	భద్రతా సిబ్బంది ప్రవేశద్వారం దగ్గర రాత్రంతా కాపలా ఉన్నాడు.	ಕಾವಲು ಕಾಯುವುದು; ಪಾಲಿಸುವುದು	ಭದ್ರತಾ ಸಿಬ್ಬಂದಿ ಬಾಗಿಲಲ್ಲಿ ಇಡೀ ರಾತ್ರಿ ಕಾವಲು ಕಾಯ್ದನು.
3047:首次	首次	首次	మొదటిసారి	ఆమె అంతర్జాతీయ పోటీలో పాల్గొనడం ఇదే మొదటిసారి.	ಮೊದಲ ಬಾರಿಗೆ	ಅವಳು ಅಂತರರಾಷ್ಟ್ರೀಯ ಸ್ಪರ್ಧೆಯಲ್ಲಿ ಭಾಗವಹಿಸುವುದು ಇದೇ ಮೊದಲ ಬಾರಿ.
3048:手段	手段	手段	సాధనం; పద్ధతి	సంప్రదింపు సమస్యను పరిష్కరించే ముఖ్యమైన సాధనం.	ಸಾಧನ; ವಿಧಾನ	ಸಂಪರ್ಕ ಸಮಸ್ಯೆ ಪರಿಹರಿಸುವ ಪ್ರಮುಖ ಸಾಧನ.
3054:售价	售价	售价	అమ్మకపు ధర	ఈ కంప్యూటర్ అమ్మకపు ధర తక్కువ కాదు.	ಮಾರಾಟ ಬೆಲೆ	ಈ ಕಂಪ್ಯೂಟರ್‌ನ ಮಾರಾಟ ಬೆಲೆ ಕಡಿಮೆಯಿಲ್ಲ.
3057:书房	书房	书房	చదువు గది; కార్యగది	నాన్న రాత్రిళ్లు తరచుగా చదువు గదిలో పని చేస్తారు.	ಅಧ್ಯಯನ ಕೊಠಡಿ	ಅಪ್ಪ ರಾತ್ರಿ ಆಗಾಗ ಅಧ್ಯಯನ ಕೊಠಡಿಯಲ್ಲಿ ಕೆಲಸ ಮಾಡುತ್ತಾರೆ.
3062:熟人	熟人	熟人	పరిచయస్తుడు	కొత్త నగరంలో పరిచయస్తుణ్ని కలవడం చాలా సంతోషంగా ఉంటుంది.	ಪರಿಚಿತ ವ್ಯಕ್ತಿ	ಹೊಸ ನಗರದಲ್ಲಿ ಪರಿಚಿತರನ್ನು ಭೇಟಿಯಾಗುವುದು ಸಂತೋಷಕರ.
3068:树木	树木	树木	చెట్లు	రోడ్డుకి రెండు వైపులా చాలా చెట్లు నాటారు.	ಮರಗಳು	ರಸ್ತೆಯ ಎರಡೂ ಬದಿಗಳಲ್ಲಿ ಅನೇಕ ಮರಗಳನ್ನು ನೆಟ್ಟಿದ್ದಾರೆ.
3069:摔	摔	摔	పడిపోవడం; విసరడం	అతను వర్షపు రోజున జారి పడ్డాడు.	ಬೀಳುವುದು; ಎಸೆಯುವುದು	ಅವನು ಮಳೆ ದಿನದಲ್ಲಿ ಬಿದ್ದುಕೊಂಡನು.
3071:水分	水分	水分	తేమ; నీటి శాతం	ఈ పండులో నీటి శాతం చాలా ఎక్కువ.	ತೇವಾಂಶ; ನೀರಿನ ಅಂಶ	ಈ ಹಣ್ಣಿನಲ್ಲಿ ನೀರಿನ ಅಂಶ ತುಂಬ ಹೆಚ್ಚು.
3073:睡眠	睡眠	睡眠	నిద్ర	మంచి నిద్ర పని సామర్థ్యాన్ని పెంచుతుంది.	ನಿದ್ರೆ	ಉತ್ತಮ ನಿದ್ರೆ ಕೆಲಸದ ಸಾಮರ್ಥ್ಯವನ್ನು ಹೆಚ್ಚಿಸುತ್ತದೆ.
3074:顺	顺	顺	సాఫీగా; అనుకూలంగా; వెంట	ఈ రహదారి చాలా సాఫీగా ఉంది, కారు నడపడానికి సౌకర్యంగా ఉంటుంది.	ಸರಾಗ; ಅನುಕೂಲಕರ; ಜೊತೆಗೆ	ಈ ರಸ್ತೆ ತುಂಬ ಸರಾಗವಾಗಿದೆ, ವಾಹನ ಓಡಿಸಲು ಅನುಕೂಲಕರ.
3081:四处	四处	四处	అన్నిచోట్ల; చుట్టూ	పిల్లలు ఆవరణలో అన్నిచోట్లా పరుగెత్తారు.	ಎಲ್ಲೆಡೆ; ಸುತ್ತಮುತ್ತ	ಮಕ್ಕಳು ಆವರಣದಲ್ಲಿ ಎಲ್ಲೆಡೆ ಓಡಿದರು.
3083:四周	四周	四周	చుట్టుపక్కలు; చుట్టూ	ఇంటి చుట్టూ అంతా చెట్లు ఉన్నాయి.	ಸುತ್ತಮುತ್ತ; ಎಲ್ಲೆಡೆ	ಮನೆಯ ಸುತ್ತಲೂ ಮರಗಳಿವೆ.
3084:搜	搜	搜	వెతకడం; శోధించడం	పోలీసులు కనిపించకుండా పోయిన వ్యక్తి గురించిన ఆధారాలను వెతుకుతున్నారు.	ಹುಡುಕುವುದು; ಶೋಧಿಸುವುದು	ಪೊಲೀಸರು ಕಾಣೆಯಾದ ವ್ಯಕ್ತಿಯ ಸುಳಿವುಗಳನ್ನು ಹುಡುಕುತ್ತಿದ್ದಾರೆ.
3087:酸甜苦辣	酸甜苦辣	酸甜苦辣	జీవితంలోని సుఖదుఃఖాలు; పులుపు తీపి చేదు కారపు రుచులు	ఈ పుస్తకం జీవితంలోని అన్ని సుఖదుఃఖాలను చూపిస్తుంది.	ಜೀವನದ ಸಿಹಿಕಹಿ; ಹುಳಿ ಸಿಹಿ ಕಹಿ ಖಾರ	ಈ ಪುಸ್ತಕ ಜೀವನದ ಸಿಹಿಕಹಿಗಳನ್ನು ಚಿತ್ರಿಸುತ್ತದೆ.
3088:随	随	随	వెంట; అనుసరించి	ధరలు ఋతువులతో మారుతాయి.	ಹಿಂಬಾಲಿಸಿ; ಜೊತೆಗೆ	ಬೆಲೆಗಳು ಋತುಗಳ ಜೊತೆಗೆ ಬದಲಾಗುತ್ತವೆ.
3089:随后	随后	随后	తరువాత	సమావేశం ముగిసింది, అందరూ తరువాత వెళ్లిపోయారు.	ನಂತರ; ಅನಂತರ	ಸಭೆ ಮುಗಿಯಿತು, ಎಲ್ಲರೂ ನಂತರ ಹೊರಟರು.
3094:损害	损害	损害	హాని చేయడం; నష్టం కలిగించడం	ధూమపానం ఆరోగ్యానికి హాని చేస్తుంది.	ಹಾನಿ ಮಾಡುವುದು; ಕೆಡಿಸುವುದು	ಧೂಮಪಾನ ಆರೋಗ್ಯಕ್ಕೆ ಹಾನಿ ಮಾಡುತ್ತದೆ.
3097:缩小	缩小	缩小	చిన్నదిగా చేయడం; తగ్గించడం	కంపెనీ ఖర్చుల తేడాను తగ్గించాలని ఆశిస్తోంది.	ಸಣ್ಣಗೊಳಿಸುವುದು; ಕಡಿಮೆ ಮಾಡುವುದು	ಕಂಪನಿ ವೆಚ್ಚದ ಅಂತರವನ್ನು ಕಡಿಮೆ ಮಾಡಲು ಆಶಿಸುತ್ತದೆ.
3100:他人	他人	他人	ఇతరులు	ఇతరుల వస్తువులను ఇష్టానుసారం తీసుకోకండి.	ಇತರರು	ಇತರರ ವಸ್ತುಗಳನ್ನು ಬೇಕಾದಂತೆ ತೆಗೆದುಕೊಳ್ಳಬೇಡಿ.
3101:台灯	台灯	台灯	టేబుల్ దీపం	పఠన మేజాపై ఒక టేబుల్ దీపం ఉంది.	ಮೇಜಿನ ದೀಪ	ಅಧ್ಯಯನ ಮೇಜಿನ ಮೇಲೆ ಒಂದು ಮೇಜಿನ ದೀಪ ಇದೆ.
3104:谈话	谈话	谈话	సంభాషణ; మాట్లాడటం	ఈ సంభాషణ మాకు ఒకరినొకరు మరింతగా అర్థం చేసుకోవడానికి సహాయపడింది.	ಮಾತುಕತೆ; ಸಂಭಾಷಣೆ	ಈ ಮಾತುಕತೆ ನಮಗೆ ಪರಸ್ಪರ ಹೆಚ್ಚು ಅರ್ಥಮಾಡಿಕೊಳ್ಳಲು ಸಹಾಯ ಮಾಡಿತು.
3107:特产	特产	特产	స్థానిక ప్రత్యేక ఉత్పత్తి	టీ ఆకులు ఇక్కడి స్థానిక ప్రత్యేక ఉత్పత్తి.	ಸ್ಥಳೀಯ ವಿಶೇಷ ಉತ್ಪನ್ನ	ಚಹಾ ಎಲೆಗಳು ಇಲ್ಲಿನ ಸ್ಥಳೀಯ ವಿಶೇಷ ಉತ್ಪನ್ನ.
3110:特有	特有	特有	ప్రత్యేకమైన; స్వభావానికి చెందిన	ఈ మొక్కకు ప్రత్యేకమైన సువాసన ఉంది.	ವಿಶಿಷ್ಟ; ವಿಶೇಷವಾಗಿ ಹೊಂದಿರುವ	ಈ ಸಸ್ಯಕ್ಕೆ ವಿಶಿಷ್ಟ ಸುಗಂಧವಿದೆ.
3112:疼痛	疼痛	疼痛	నొప్పి	వ్యాయామం తర్వాత కాళ్లలో కొంత నొప్పి ఉంది.	ನೋವು	ವ್ಯಾಯಾಮದ ನಂತರ ಕಾಲುಗಳಲ್ಲಿ ಸ್ವಲ್ಪ ನೋವಿದೆ.
3114:提交	提交	提交	సమర్పించడం	దయచేసి శుక్రవారం ముందు నివేదికను సమర్పించండి.	ಸಲ್ಲಿಸುವುದು	ದಯವಿಟ್ಟು ಶುಕ್ರವಾರಕ್ಕೂ ಮೊದಲು ವರದಿ ಸಲ್ಲಿಸಿ.
3116:提起	提起	提起	ప్రస్తావించడం; పైకి ఎత్తడం	తన ఊరి గురించి ప్రస్తావిస్తే అతను చాలా ఆనందిస్తాడు.	ಪ್ರಸ್ತಾಪಿಸುವುದು; ಎತ್ತುವುದು	ಊರಿನ ವಿಷಯ ಪ್ರಸ್ತಾಪವಾದಾಗ ಅವನು ಬಹಳ ಸಂತೋಷಪಡುತ್ತಾನೆ.
3117:提升	提升	提升	మెరుగుపరచడం; పైకి తీసుకెళ్లడం	శిక్షణ ఉద్యోగుల నైపుణ్యాలను మెరుగుపరచగలదు.	ಸುಧಾರಿಸುವುದು; ಮೇಲಕ್ಕೆತ್ತುವುದು	ತರಬೇತಿ ಉದ್ಯೋಗಿಗಳ ಕೌಶಲ್ಯಗಳನ್ನು ಸುಧಾರಿಸಬಹುದು.
3120:体力	体力	体力	శారీరక శక్తి	దీర్ఘదూర పరుగులో శారీరక శక్తి బాగా పరీక్షించబడుతుంది.	ದೈಹಿಕ ಶಕ್ತಿ	ದೀರ್ಘ ಓಟ ದೈಹಿಕ ಶಕ್ತಿಯನ್ನು ಚೆನ್ನಾಗಿ ಪರೀಕ್ಷಿಸುತ್ತದೆ.
3123:替	替	替	బదులుగా; కోసం	నేను సహోద్యోగి బదులుగా ఒక ఇమెయిల్‌కు సమాధానం ఇచ్చాను.	ಬದಲಾಗಿ; ಪರವಾಗಿ	ನಾನು ಸಹೋದ್ಯೋಗಿಯ ಪರವಾಗಿ ಒಂದು ಇಮೇಲ್‌ಗೆ ಉತ್ತರಿಸಿದೆ.
3125:天上	天上	天上	ఆకాశంలో	ఆకాశంలో కొన్ని తెల్ల మేఘాలు ఉన్నాయి.	ಆಕಾಶದಲ್ಲಿ	ಆಕಾಶದಲ್ಲಿ ಕೆಲವು ಬಿಳಿ ಮೋಡಗಳಿವೆ.
3126:填	填	填	నింపడం; పూరించడం	దయచేసి మొదటి వరుసలో మీ పేరు పూరించండి.	ತುಂಬುವುದು; ಭರ್ತಿ ಮಾಡುವುದು	ದಯವಿಟ್ಟು ಮೊದಲ ಸಾಲಿನಲ್ಲಿ ನಿಮ್ಮ ಹೆಸರನ್ನು ಭರ್ತಿ ಮಾಡಿ.
3127:甜品	甜品	甜品	తీపి వంటకం	భోజనం తర్వాత మేము ఒక తీపి వంటకం ఆర్డర్ చేశాం.	ಮಿಠಾಯಿ; ಸಿಹಿ ತಿನಿಸು	ಊಟದ ನಂತರ ನಾವು ಒಂದು ಸಿಹಿ ತಿನಿಸು ಆರ್ಡರ್ ಮಾಡಿದೆವು.
3128:挑	挑	挑	ఎంచుకోవడం	అతను బూడిదరంగు కోటును ఎంచుకున్నాడు.	ಆಯ್ಕೆ ಮಾಡುವುದು	ಅವನು ಬೂದು ಬಣ್ಣದ ಕೋಟ್ ಆಯ್ಕೆ ಮಾಡಿಕೊಂಡನು.
3129:挑选	挑选	挑选	ఎంచుకోవడం; ఎంపిక చేయడం	ఆమె పుట్టినరోజు కానుకను ఎంచుకుంటోంది.	ಆಯ್ಕೆ ಮಾಡುವುದು	ಅವಳು ಹುಟ್ಟುಹಬ್ಬದ ಉಡುಗೊರೆಯನ್ನು ಆಯ್ಕೆ ಮಾಡುತ್ತಿದ್ದಾಳೆ.
3130:调	调	调	సర్దడం; మార్చడం	దయచేసి ఎయిర్ కండిషనర్ ఉష్ణోగ్రతను కొంచెం పెంచండి.	ಹೊಂದಿಸುವುದು; ಬದಲಾಯಿಸುವುದು	ದಯವಿಟ್ಟು ಏರ್ ಕಂಡಿಷನರ್ ತಾಪಮಾನವನ್ನು ಸ್ವಲ್ಪ ಹೆಚ್ಚಿಸಿ.
3134:跳高	跳高	跳高	ఎత్తు దూకుడు	అతను పాఠశాల పోటీలో ఎత్తు దూకుడు ఈవెంట్‌లో పాల్గొన్నాడు.	ಎತ್ತರ ಜಿಗಿತ	ಅವನು ಶಾಲಾ ಸ್ಪರ್ಧೆಯಲ್ಲಿ ಎತ್ತರ ಜಿಗಿತದಲ್ಲಿ ಭಾಗವಹಿಸಿದನು.
