hsk_key	source_word	simplified	SI	example_SI	TA	example_TA
3101:台灯	台灯	台灯	මේස ලාම්පුව	ලියන මේසය මත මේස ලාම්පුවක් ඇත.	மேசை விளக்கு	மேசையின் மேல் ஒரு மேசை விளக்கு உள்ளது.
3104:谈话	谈话	谈话	සංවාදය; කතාබහ	මෙම සංවාදය අපට එකිනෙකා වඩා හොඳින් තේරුම් ගැනීමට උපකාර කළේය.	உரையாடல்; பேசுதல்	இந்த உரையாடல் நாங்கள் ஒருவரையொருவர் நன்றாகப் புரிந்துகொள்ள உதவியது.
3107:特产	特产	特产	ප්‍රදේශීය විශේෂ නිෂ්පාදනය	තේ කොළ මෙහි ප්‍රදේශීය විශේෂ නිෂ්පාදනයකි.	உள்ளூர் சிறப்பு பொருள்	தேயிலை இங்குள்ள உள்ளூர் சிறப்பு பொருளாகும்.
3110:特有	特有	特有	සුවිශේෂී; විශේෂ	මෙම ශාකයට සුවිශේෂී සුවඳක් ඇත.	தனித்துவமான; சிறப்பான	இந்த செடிக்கு தனித்துவமான மணம் உள்ளது.
3112:疼痛	疼痛	疼痛	වේදනාව	ව්‍යායාමයෙන් පසු කකුල්වල ටිකක් වේදනාව ඇත.	வலி	உடற்பயிற்சிக்குப் பிறகு கால்களில் கொஞ்சம் வலி உள்ளது.
3114:提交	提交	提交	ඉදිරිපත් කිරීම	කරුණාකර සිකුරාදාට පෙර වාර්තාව ඉදිරිපත් කරන්න.	சமர்ப்பித்தல்	தயவுசெய்து வெள்ளிக்கிழமைக்கு முன் அறிக்கையை சமர்ப்பிக்கவும்.
3116:提起	提起	提起	සඳහන් කිරීම; ඔසවීම	ගම්පළාත ගැන සඳහන් වූ විට ඔහු ඉතා සතුටු වේ.	குறிப்பிடுதல்; தூக்குதல்	ஊரைப் பற்றி சொன்னவுடன் அவர் மிகவும் மகிழ்கிறார்.
3117:提升	提升	提升	වැඩිදියුණු කිරීම; උසස් කිරීම	පුහුණුව සේවකයන්ගේ කුසලතා වැඩිදියුණු කළ හැකිය.	மேம்படுத்துதல்; உயர்த்துதல்	பயிற்சி ஊழியர்களின் திறன்களை மேம்படுத்த முடியும்.
3120:体力	体力	体力	ශාරීරික ශක්තිය	දිගු දුර ධාවනය ශාරීරික ශක්තිය හොඳින් පරීක්ෂා කරයි.	உடல் வலிமை	நீண்ட தூர ஓட்டம் உடல் வலிமையை சோதிக்கிறது.
3123:替	替	替	වෙනුවෙන්; වෙනුවට	මම සහකරු වෙනුවෙන් ඊමේල් එකකට පිළිතුරු දුන්නෙමි.	பதிலாக; சார்பாக	நான் சக ஊழியரின் சார்பாக ஒரு மின்னஞ்சலுக்கு பதில் அளித்தேன்.
3125:天上	天上	天上	අහසේ	අහසේ සුදු වලාකුළු කිහිපයක් ඇත.	வானில்	வானில் சில வெள்ளை மேகங்கள் உள்ளன.
3126:填	填	填	පුරවීම	කරුණාකර නම පළමු පේළියේ පුරවන්න.	நிரப்புதல்	தயவுசெய்து பெயரை முதல் வரியில் நிரப்புங்கள்.
3127:甜品	甜品	甜品	අතුරුපස	කෑමෙන් පසු අපි අතුරුපසක් ඇණවුම් කළෙමු.	இனிப்பு உணவு	உணவுக்குப் பிறகு நாங்கள் ஒரு இனிப்பு உணவை ஆர்டர் செய்தோம்.
3128:挑	挑	挑	තෝරා ගැනීම	ඔහු අළු පැහැති කබායක් තෝරා ගත්තේය.	தேர்வு செய்தல்	அவர் சாம்பல் நிற மேலங்கியை தேர்வு செய்தார்.
3129:挑选	挑选	挑选	තෝරා ගැනීම	ඇය උපන්දිනයට තෑග්ගක් තෝරා ගනිමින් සිටී.	தேர்ந்தெடுத்தல்	அவள் பிறந்தநாள் பரிசை தேர்ந்தெடுத்து கொண்டிருக்கிறாள்.
3130:调	调	调	සකස් කිරීම	කරුණාකර වායුසමීකරණයේ උෂ්ණත්වය ටිකක් වැඩි කරන්න.	சரிசெய்தல்	தயவுசெய்து குளிர்சாதனத்தின் வெப்பநிலையை கொஞ்சம் உயர்த்துங்கள்.
