hsk_key	source_word	simplified	JA	example_JA	KO	example_KO	VI	example_VI	TH	example_TH	MS	example_MS	ID	example_ID
2903:全新	全新	全新	まったく新しい; 新品の	彼はまったく新しいコンピューターを買いました。	완전히 새롭다; 새것	그는 완전히 새로운 컴퓨터를 샀습니다.	hoàn toàn mới	Anh ấy mua một chiếc máy tính hoàn toàn mới.	ใหม่เอี่ยม; ใหม่ทั้งหมด	เขาซื้อคอมพิวเตอร์เครื่องใหม่เอี่ยมหนึ่งเครื่อง.	serba baharu; baru sepenuhnya	Dia membeli sebuah komputer yang serba baharu.	baru sepenuhnya; baru sekali	Ia membeli komputer yang benar-benar baru.
2910:群体	群体	群体	集団; グループ	高齢者は注意を向ける必要がある集団です。	집단; 그룹	노인은 관심이 필요한 집단입니다.	nhóm; cộng đồng	Người cao tuổi là nhóm cần được quan tâm.	กลุ่ม; ชุมชน	ผู้สูงอายุเป็นกลุ่มที่ต้องได้รับความสนใจ.	kumpulan; komuniti	Warga tua ialah kumpulan yang perlu diberi perhatian.	kelompok; komunitas	Lansia adalah kelompok yang perlu diperhatikan.
2914:热量	热量	热量	熱量; カロリー	この飲み物はカロリーが高いです。	열량; 칼로리	이 음료는 열량이 매우 높습니다.	nhiệt lượng; calo	Loại đồ uống này có lượng calo rất cao.	พลังงานความร้อน; แคลอรี	เครื่องดื่มชนิดนี้มีแคลอรีสูงมาก.	kalori; tenaga haba	Minuman ini tinggi kalori.	kalori; energi panas	Minuman ini tinggi kalori.
2919:人际	人际	人际	対人関係の; 人間関係の	良い人間関係は仕事に役立ちます。	대인 관계의; 인간관계의	좋은 인간관계는 일에 도움이 됩니다.	giữa người với người; quan hệ cá nhân	Quan hệ giữa người với người tốt sẽ có ích cho công việc.	ระหว่างบุคคล; มนุษยสัมพันธ์	ความสัมพันธ์ระหว่างบุคคลที่ดีช่วยในการทำงาน.	antara manusia; hubungan peribadi	Hubungan antara manusia yang baik membantu kerja.	antarpribadi; hubungan manusia	Hubungan antarpribadi yang baik membantu pekerjaan.
2922:人力	人力	人力	人手; 人的資源	このプロジェクトにはもっと人手が必要です。	인력; 인적 자원	이 프로젝트에는 더 많은 인력이 필요합니다.	nhân lực; nguồn lực con người	Dự án này cần thêm nhân lực.	กำลังคน; ทรัพยากรมนุษย์	โครงการนี้ต้องการกำลังคนมากขึ้น.	tenaga kerja; sumber manusia	Projek ini memerlukan lebih banyak tenaga kerja.	tenaga manusia; sumber daya manusia	Proyek ini membutuhkan lebih banyak tenaga manusia.
2923:人民	人民	人民	人民; 国民	この記念館は人民に無料で開放されています。	인민; 국민	이 기념관은 국민에게 무료로 개방되어 있습니다.	nhân dân	Nhà tưởng niệm này mở cửa miễn phí cho nhân dân.	ประชาชน	อนุสรณ์สถานแห่งนี้เปิดให้ประชาชนเข้าชมฟรี.	rakyat	Dewan peringatan ini dibuka percuma kepada rakyat.	rakyat	Monumen peringatan ini terbuka gratis untuk rakyat.
2925:人群	人群	人群	人混み; 群衆	祝日の人混みで広場はいっぱいになりました。	군중; 사람들	축제의 군중이 광장을 가득 메웠습니다.	đám đông; nhóm người	Đám đông ngày lễ chen kín quảng trường.	ฝูงชน; กลุ่มคน	ฝูงชนในวันเทศกาลเบียดแน่นเต็มจัตุรัส.	orang ramai; kumpulan orang	Orang ramai pada hari perayaan memenuhi dataran.	kerumunan; kelompok orang	Kerumunan saat hari raya memenuhi alun-alun.
2926:人体	人体	人体	人体; からだ	この授業では人体の基本構造を紹介します。	인체; 사람의 몸	이 수업은 인체의 기본 구조를 소개합니다.	cơ thể người	Khóa học này giới thiệu cấu trúc cơ bản của cơ thể người.	ร่างกายมนุษย์	วิชานี้แนะนำโครงสร้างพื้นฐานของร่างกายมนุษย์.	tubuh manusia	Kursus ini memperkenalkan struktur asas tubuh manusia.	tubuh manusia	Kelas ini memperkenalkan struktur dasar tubuh manusia.
2928:忍	忍	忍	耐える; 我慢する	痛みは強かったですが、彼はずっと我慢していました。	참다; 견디다	통증이 심했지만 그는 계속 참았습니다.	nhịn; chịu đựng	Cơn đau rất mạnh, nhưng anh ấy vẫn chịu đựng.	อดทน; กลั้น	ความเจ็บปวดรุนแรงมาก แต่เขาก็อดทนมาตลอด.	menahan; bertahan	Sakit itu kuat, tetapi dia terus menahannya.	menahan; bertahan	Rasanya sangat sakit, tetapi ia terus menahannya.
2929:认	认	认	認識する; 認める	私は一目で彼だと分かりました。	알아보다; 인정하다	저는 한눈에 그를 알아보았습니다.	nhận ra; thừa nhận	Tôi nhận ra anh ấy ngay từ cái nhìn đầu tiên.	จำได้; ยอมรับ	ฉันจำเขาได้ตั้งแต่แวบแรก.	mengenali; mengakui	Saya mengenalinya dengan sekali pandang.	mengenali; mengakui	Saya mengenalinya dalam sekali lihat.
2932:如	如	如	〜のように; もし	結果は私たちの予想どおりでした。	~와 같다; 만약	결과는 우리가 예상한 것과 같았습니다.	như; nếu	Kết quả đúng như chúng tôi dự đoán.	เช่น; หาก	ผลลัพธ์เป็นไปอย่างที่พวกเราคาดไว้.	seperti; jika	Keputusannya seperti yang kami jangkakan.	seperti; jika	Hasilnya seperti yang kami harapkan.
2933:如此	如此	如此	このように; そんなに	問題がこんなに複雑になるとは思いませんでした。	이렇게; 이처럼	문제가 이렇게 복잡할 줄은 몰랐습니다.	như vậy; đến thế	Tôi không ngờ vấn đề lại phức tạp đến vậy.	เช่นนี้; ขนาดนี้	ฉันไม่คิดว่าปัญหาจะซับซ้อนขนาดนี้.	sebegini; seperti ini	Saya tidak menyangka masalah itu akan begitu rumit.	seperti ini; begitu	Saya tidak menyangka masalahnya begitu rumit.
2936:如同	如同	如同	まるで〜のようだ	夜の湖面はまるで鏡のようです。	마치 ~와 같다	밤의 호수면은 마치 거울과 같습니다.	giống như; như thể	Mặt hồ ban đêm giống như một tấm gương.	ราวกับ; เหมือนกับ	ผิวน้ำทะเลสาบตอนกลางคืนราวกับกระจก.	seperti; seolah-olah	Permukaan tasik pada waktu malam seperti cermin.	seperti; seakan-akan	Permukaan danau pada malam hari seperti cermin.
2937:如下	如下	如下	以下のとおり	具体的な手配は以下のとおりです。	다음과 같다	구체적인 일정은 다음과 같습니다.	như sau	Sắp xếp cụ thể như sau.	ดังต่อไปนี้	การจัดการเฉพาะมีดังต่อไปนี้.	seperti berikut	Susunan khusus adalah seperti berikut.	sebagai berikut	Pengaturan khusus adalah sebagai berikut.
2942:赛场	赛场	赛场	競技場; 試合会場	選手たちはすでに競技場に入りました。	경기장; 시합장	선수들은 이미 경기장에 들어갔습니다.	sân thi đấu; đấu trường	Các vận động viên đã vào sân thi đấu.	สนามแข่งขัน	นักกีฬาเข้าไปในสนามแข่งขันแล้ว.	gelanggang pertandingan; arena	Para atlet sudah memasuki gelanggang pertandingan.	arena pertandingan; lapangan lomba	Para atlet sudah memasuki arena pertandingan.
2945:沙子	沙子	沙子	砂	子どもは海辺で砂遊びをしています。	모래	아이가 바닷가에서 모래를 가지고 놀고 있습니다.	cát	Đứa trẻ đang chơi cát bên bờ biển.	ทราย	เด็กกำลังเล่นทรายที่ริมทะเล.	pasir	Kanak-kanak itu bermain pasir di tepi laut.	pasir	Anak itu bermain pasir di tepi laut.
2948:删	删	删	削除する	重複している内容を削除してください。	삭제하다	중복된 내용을 삭제해 주세요.	xóa	Xin hãy xóa nội dung bị lặp lại.	ลบ	กรุณาลบเนื้อหาที่ซ้ำกันออก.	memadam; menghapuskan	Sila padam kandungan yang berulang.	menghapus; menghapuskan	Tolong hapus konten yang berulang.
2949:扇	扇	扇	あおぐ	彼女は扇子でそっと風を送っています。	부치다	그녀는 부채로 살살 바람을 부치고 있습니다.	quạt; phẩy quạt	Cô ấy dùng quạt nhẹ nhàng quạt gió.	พัด	เธอใช้พัดพัดลมเบา ๆ.	mengipas	Dia mengipas perlahan-lahan dengan kipas.	mengipasi	Ia mengipasi perlahan dengan kipas.
2951:山区	山区	山区	山間部; 山岳地帯	山間部の夜はとても静かです。	산간 지역	산간 지역의 밤은 매우 조용합니다.	vùng núi	Đêm ở vùng núi rất yên tĩnh.	พื้นที่ภูเขา	กลางคืนในพื้นที่ภูเขาเงียบมาก.	kawasan pergunungan	Malam di kawasan pergunungan sangat sunyi.	daerah pegunungan	Malam di daerah pegunungan sangat tenang.
2956:伤	伤	伤	けが; 傷つける	彼の手はけがをしました。	상처; 다치다	그의 손이 다쳤습니다.	vết thương; bị thương	Tay anh ấy bị thương.	บาดเจ็บ; แผล	มือของเขาได้รับบาดเจ็บ.	luka; mencederakan	Tangannya cedera.	luka; melukai	Tangannya terluka.
2958:商家	商家	商家	店側; 販売業者	多くの販売業者が今回の販促に参加しました。	상인; 판매자	많은 상인이 이번 판촉에 참가했습니다.	nhà bán hàng; thương gia	Nhiều nhà bán hàng tham gia đợt khuyến mãi này.	ผู้ค้า; ร้านค้า	ผู้ค้าจำนวนมากเข้าร่วมโปรโมชั่นครั้งนี้.	peniaga; penjual	Ramai peniaga menyertai promosi ini.	pedagang; penjual	Banyak pedagang mengikuti promosi ini.
2959:商人	商人	商人	商人; ビジネスパーソン	この商人はよく海外へ出張します。	상인; 사업가	이 상인은 자주 해외로 출장 갑니다.	thương nhân; doanh nhân	Vị thương nhân này thường đi công tác nước ngoài.	นักธุรกิจ; พ่อค้า	นักธุรกิจคนนี้มักไปต่างประเทศเพื่อทำงาน.	ahli perniagaan; peniaga	Ahli perniagaan ini kerap ke luar negara untuk urusan kerja.	pengusaha; pedagang	Pengusaha ini sering bepergian ke luar negeri untuk bekerja.
2962:赏	赏	赏	鑑賞する; 楽しむ	観光客たちは湖のほとりで花を鑑賞しています。	감상하다; 즐기다	관광객들은 호숫가에서 꽃을 감상하고 있습니다.	thưởng thức; ngắm	Du khách đang ngắm hoa bên hồ.	ชม; ชื่นชม	นักท่องเที่ยวกำลังชมดอกไม้ริมทะเลสาบ.	menikmati; mengagumi	Pelancong menikmati bunga di tepi tasik.	menikmati; mengagumi	Para wisatawan menikmati bunga di tepi danau.
2963:上传	上传	上传	アップロードする	写真をプラットフォームにアップロードしてください。	업로드하다	사진을 플랫폼에 업로드해 주세요.	tải lên	Vui lòng tải ảnh lên nền tảng.	อัปโหลด	กรุณาอัปโหลดรูปภาพไปยังแพลตฟอร์ม.	memuat naik	Sila muat naik gambar ke platform.	mengunggah	Tolong unggah foto ke platform.
