hsk_key	source_word	simplified	SR	example_SR	SL	example_SL	LT	example_LT	LV	example_LV	ET	example_ET	IS	example_IS
3034:市民	市民	市民	građanin; stanovnik grada	Mnogi građani su učestvovali u vikend-aktivnosti.	meščan; prebivalec mesta	Veliko meščanov se je udeležilo dejavnosti ob koncu tedna.	miestietis; pilietis	Daug miestiečių dalyvavo savaitgalio renginyje.	pilsētnieks; pilsonis	Daudzi pilsētnieki piedalījās nedēļas nogales pasākumā.	linlane; kodanik	Paljud linlased osalesid nädalavahetuse üritusel.	borgarbúi; borgari	Margir borgarbúar tóku þátt í helgarviðburðinum.
3036:视为	视为	视为	smatrati; gledati kao	Svi bezbednost smatraju najvažnijom stvari.	šteti za; obravnavati kot	Vsi varnost štejejo za najpomembnejšo stvar.	laikyti; vertinti kaip	Visi saugumą laiko svarbiausiu dalyku.	uzskatīt par	Visi drošību uzskata par vissvarīgāko lietu.	pidama millekski; käsitama	Kõik peavad ohutust kõige tähtsamaks.	líta á sem; telja	Allir líta á öryggi sem mikilvægasta hlutinn.
3041:试用	试用	试用	isprobati; probni period	Novi softver može se besplatno isprobati sedam dana.	preizkusiti; poskusna uporaba	Novo programsko opremo je mogoče sedem dni brezplačno preizkušati.	išbandyti; bandomasis naudojimas	Naują programinę įrangą galima nemokamai išbandyti septynias dienas.	izmēģināt; izmēģinājuma lietošana	Jauno programmatūru var bez maksas izmēģināt septiņas dienas.	proovima; proovikasutus	Uut tarkvara saab seitse päeva tasuta proovida.	prófa; prófunartími	Hægt er að prófa nýja hugbúnaðinn ókeypis í sjö daga.
3042:适用	适用	适用	primenjiv; odgovarajući	Ovo pravilo se primenjuje na sve zaposlene.	veljaven; primeren	To pravilo velja za vse zaposlene.	taikomas; tinkamas	Ši taisyklė taikoma visiems darbuotojams.	piemērojams; atbilstošs	Šis noteikums attiecas uz visiem darbiniekiem.	kohaldatav; sobiv	See reegel kehtib kõigile töötajatele.	gilda; eiga við	Þessi regla gildir um allt starfsfólk.
3044:收集	收集	收集	prikupljati	Istraživači trenutno prikupljaju podatke.	zbirati	Raziskovalci trenutno zbirajo podatke.	rinkti	Tyrėjai šiuo metu renka duomenis.	vākt	Pētnieki pašlaik vāc datus.	koguma	Teadlased koguvad praegu andmeid.	safna	Rannsakendur eru nú að safna gögnum.
3045:收看	收看	收看	gledati; pratiti	Molim vas, gledajte informativnu emisiju u osam uveče.	gledati; spremljati	Prosimo, ob osmih zvečer spremljajte novice.	žiūrėti; sekti	Prašome aštuntą vakaro žiūrėti naujienų laidą.	skatīties; sekot līdzi	Lūdzu, skatieties ziņu raidījumu astoņos vakarā.	vaatama; jälgima	Palun vaadake kell kaheksa õhtul uudistesaadet.	horfa á; fylgjast með	Vinsamlegast horfðu á fréttaþáttinn klukkan átta í kvöld.
3046:守	守	守	čuvati; držati se	Obezbeđenje je celu noć čuvalo ulaz.	stražiti; držati se	Varnostnik je vso noč stražil pri vhodu.	saugoti; laikytis	Apsaugininkas visą naktį saugojo prie įėjimo.	sargāt; ievērot	Apsargs visu nakti sargāja pie ieejas.	valvama; pidama	Turvatöötaja valvas terve öö sissepääsu juures.	gæta; halda	Vörðurinn gætti inngangsins alla nóttina.
3047:首次	首次	首次	prvi put	Ovo je prvi put da učestvuje na međunarodnom takmičenju.	prvič	To je prvič, da sodeluje na mednarodnem tekmovanju.	pirmą kartą	Tai pirmas kartas, kai ji dalyvauja tarptautinėse varžybose.	pirmo reizi	Šī ir pirmā reize, kad viņa piedalās starptautiskās sacensībās.	esimest korda	See on esimene kord, kui ta osaleb rahvusvahelisel võistlusel.	í fyrsta sinn	Þetta er í fyrsta sinn sem hún tekur þátt í alþjóðlegri keppni.
3048:手段	手段	手段	sredstvo; metoda	Komunikacija je važno sredstvo za rešavanje problema.	sredstvo; metoda	Komunikacija je pomembno sredstvo za reševanje problemov.	priemonė; būdas	Bendravimas yra svarbi priemonė problemoms spręsti.	līdzeklis; metode	Saziņa ir svarīgs līdzeklis problēmu risināšanai.	vahend; meetod	Suhtlus on oluline vahend probleemide lahendamiseks.	leið; aðferð	Samskipti eru mikilvæg leið til að leysa vandamál.
3054:售价	售价	售价	prodajna cena	Prodajna cena ovog računara nije niska.	prodajna cena	Prodajna cena tega računalnika ni nizka.	pardavimo kaina	Šio kompiuterio pardavimo kaina nėra maža.	pārdošanas cena	Šī datora pārdošanas cena nav zema.	müügihind	Selle arvuti müügihind ei ole madal.	söluverð	Söluverð þessarar tölvu er ekki lágt.
3057:书房	书房	书房	radna soba	Tata uveče često radi u radnoj sobi.	delovna soba	Oče zvečer pogosto dela v delovni sobi.	darbo kambarys	Tėtis vakarais dažnai dirba darbo kambaryje.	darbistaba	Tētis vakaros bieži strādā darbistabā.	töötuba	Isa töötab õhtuti sageli töötoas.	vinnustofa	Pabbi vinnur oft í vinnustofunni á kvöldin.
3062:熟人	熟人	熟人	poznanik	Veoma je prijatno sresti poznanika u novom gradu.	znanec	V novem mestu je prijetno srečati znanca.	pažįstamas	Naujame mieste sutikti pažįstamą labai malonu.	paziņa	Jaunā pilsētā satikt paziņu ir ļoti patīkami.	tuttav	Uues linnas on tuttavat kohata väga tore.	kunningi; kunnugur maður	Það er ánægjulegt að hitta kunningja í nýrri borg.
3068:树木	树木	树木	drveće; stabla	Pored obe strane puta posađeno je mnogo drveća.	drevesa	Ob obeh straneh ceste je posajenih veliko dreves.	medžiai	Abiejose kelio pusėse pasodinta daug medžių.	koki	Abās ceļa pusēs ir iestādīti daudzi koki.	puud	Tee mõlemale poole on istutatud palju puid.	tré	Mikið af trjám hefur verið plantað beggja vegna vegarins.
3069:摔	摔	摔	pasti; baciti	On je pao na kišni dan.	pasti; vreči	Na deževen dan je padel.	pargriūti; mesti	Jis pargriuvo lietingą dieną.	krist; mest	Lietainā dienā viņš nokrita.	kukkuma; viskama	Ta kukkus vihmasel päeval.	detta; kasta	Hann datt á rigningardegi.
3071:水分	水分	水分	vlaga; sadržaj vode	Ovo voće ima mnogo vode.	vlaga; vsebnost vode	To sadje vsebuje veliko vode.	drėgmė; vandens kiekis	Šiame vaisiuje yra daug vandens.	mitrums; ūdens saturs	Šim auglim ir daudz ūdens.	niiskus; veesisaldus	Selles puuviljas on palju vett.	raki; vatnsinnihald	Þessi ávöxtur inniheldur mikið vatn.
3073:睡眠	睡眠	睡眠	san; spavanje	Dobar san može da poveća radnu efikasnost.	spanec; spanje	Dober spanec lahko izboljša delovno učinkovitost.	miegas	Geras miegas gali padidinti darbo efektyvumą.	miegs	Labs miegs var uzlabot darba efektivitāti.	uni	Hea uni võib suurendada töö tõhusust.	svefn	Góður svefn getur aukið vinnuafköst.
3074:顺	顺	顺	gladak; usputan; po redu	Ovaj put je veoma zgodan za vožnju.	gladek; po vrsti; vzdolž	Ta cesta je zelo priročna za vožnjo.	sklandus; pagal; patogus	Šis kelias labai patogus važiuoti.	gluds; pa ceļam; ērts	Šis ceļš ir ļoti ērts braukšanai.	sujuv; mööda; mugav	See tee on sõitmiseks väga mugav.	greiður; eftir; þægilegur	Þessi vegur er mjög greiður og þægilegur í akstri.
3081:四处	四处	四处	svuda; na sve strane	Deca trče svuda po dvorištu.	povsod; na vse strani	Otroci tekajo povsod po dvorišču.	visur; aplink	Vaikai laksto visur po kiemą.	visur; uz visām pusēm	Bērni skraida pa visu pagalmu.	igal pool; ümberringi	Lapsed jooksevad õues igal pool ringi.	alls staðar; um allt	Börnin hlaupa um allt í garðinum.
3083:四周	四周	四周	okolina; sve strane	Oko kuće je svuda drveće.	okolica; vse strani	Okoli hiše so povsod drevesa.	aplinka; visos pusės	Aplink namą visur auga medžiai.	apkārtne; visas puses	Ap māju visur ir koki.	ümbrus; kõikjal	Maja ümber on igal pool puud.	umhverfi; allt í kring	Það eru tré allt í kringum húsið.
3084:搜	搜	搜	tražiti; pretraživati	Policija traži tragove nestale osobe.	iskati; preiskovati	Policija išče sledi pogrešane osebe.	ieškoti; apieškoti	Policija ieško dingusio asmens pėdsakų.	meklēt; pārmeklēt	Policija meklē pazudušās personas pēdas.	otsima; läbi otsima	Politsei otsib kadunud inimese jälgi.	leita; leita að	Lögreglan leitar að vísbendingum um týnda manneskju.
3087:酸甜苦辣	酸甜苦辣	酸甜苦辣	kiselo, slatko, gorko i ljuto; životne radosti i teškoće	Ova knjiga opisuje sve radosti i teškoće života.	kislo, sladko, grenko in pekoče; življenjske preizkušnje	Ta knjiga opisuje vse življenjske preizkušnje.	rūgštu, saldu, kartu ir aštru; gyvenimo patirtys	Ši knyga aprašo įvairias gyvenimo patirtis.	skābs, salds, rūgts un ass; dzīves pieredzes	Šī grāmata apraksta dažādās dzīves pieredzes.	hapu, magus, mõru ja vürtsikas; elu maitsed	See raamat kirjeldab elu erinevaid maitseid.	súrt, sætt, beiskt og sterkt; lífsreynsla	Þessi bók lýsir margvíslegri lífsreynslu.
3088:随	随	随	pratiti; zajedno sa	Cena će se menjati sa godišnjim dobima.	slediti; skupaj z	Cena se bo spreminjala z letnimi časi.	sekti; kartu su	Kaina keisis priklausomai nuo metų laikų.	sekot; līdz ar	Cena mainīsies līdz ar gadalaikiem.	järgima; koos	Hind muutub koos aastaaegadega.	fylgja; með	Verðið breytist með árstíðunum.
3089:随后	随后	随后	potom; zatim	Sastanak se završio, a svi su potom otišli.	nato; zatem	Sestanek se je končal, nato pa so vsi odšli.	vėliau; po to	Susitikimas baigėsi, ir visi vėliau išėjo.	pēc tam; vēlāk	Sapulce beidzās, un visi pēc tam aizgāja.	seejärel; hiljem	Koosolek lõppes ja kõik lahkusid seejärel.	síðan; í kjölfarið	Fundinum lauk og allir fóru síðan.
3094:损害	损害	损害	oštetiti; naškoditi	Pušenje šteti zdravlju.	škodovati; poškodovati	Kajenje škoduje zdravju.	kenkti; pažeisti	Rūkymas kenkia sveikatai.	kaitēt; bojāt	Smēķēšana kaitē veselībai.	kahjustama; halba tegema	Suitsetamine kahjustab tervist.	skaða; valda tjóni	Reykingar skaða heilsuna.
3097:缩小	缩小	缩小	smanjiti; suziti	Kompanija želi da smanji razliku u troškovima.	zmanjšati; zožiti	Podjetje želi zmanjšati razliko v stroških.	sumažinti; susiaurinti	Įmonė nori sumažinti sąnaudų skirtumą.	samazināt; sašaurināt	Uzņēmums vēlas samazināt izmaksu starpību.	vähendama; kitsendama	Ettevõte soovib kulude vahet vähendada.	minnka; þrengja	Fyrirtækið vill minnka kostnaðarmuninn.
3100:他人	他人	他人	drugi ljudi	Nemoj bez pitanja uzimati stvari drugih ljudi.	drugi ljudje	Ne jemlji stvari drugih ljudi brez dovoljenja.	kiti žmonės	Neimk kitų žmonių daiktų be leidimo.	citi cilvēki	Neņem citu cilvēku lietas bez atļaujas.	teised inimesed	Ära võta teiste inimeste asju ilma loata.	aðrir	Ekki taka hluti annarra án leyfis.
3101:台灯	台灯	台灯	stona lampa	Na radnom stolu je jedna stona lampa.	namizna svetilka	Na pisalni mizi je namizna svetilka.	stalinė lempa	Ant rašomojo stalo yra stalinė lempa.	galda lampa	Uz rakstāmgalda ir galda lampa.	laualamp	Kirjutuslaual on laualamp.	borðlampi	Á skrifborðinu er borðlampi.
3104:谈话	谈话	谈话	razgovor; razgovarati	Ovaj razgovor nam je pomogao da se bolje razumemo.	pogovor; pogovarjati se	Ta pogovor nam je pomagal, da se bolje razumemo.	pokalbis; kalbėtis	Šis pokalbis padėjo mums geriau suprasti vieniems kitus.	saruna; sarunāties	Šī saruna palīdzēja mums labāk saprast citam citu.	vestlus; rääkima	See vestlus aitas meil üksteist paremini mõista.	samtal; tala saman	Þetta samtal hjálpaði okkur að skilja hvert annað betur.
3107:特产	特产	特产	lokalni specijalitet	Čaj je lokalni specijalitet ovog mesta.	lokalna posebnost	Čaj je lokalna posebnost tega kraja.	vietinis produktas; vietinė ypatybė	Arbata yra šios vietos vietinis produktas.	vietējais produkts; īpatnība	Tēja ir šīs vietas vietējais produkts.	kohalik eritoode	Tee on selle koha kohalik eritoode.	staðbundin sérvara	Te er staðbundin sérvara hér.
3110:特有	特有	特有	jedinstven; svojstven	Ova biljka ima svojstven miris.	edinstven; značilen	Ta rastlina ima značilen vonj.	ypatingas; būdingas	Šis augalas turi būdingą kvapą.	īpašs; raksturīgs	Šim augam ir raksturīga smarža.	ainuomane; eriline	Sellel taimel on eriline lõhn.	sérstakur; einkennandi	Þessi planta hefur sérstakan ilm.
3112:疼痛	疼痛	疼痛	bol	Posle vežbanja noge malo bole.	bolečina	Po vadbi je v nogah nekaj bolečine.	skausmas	Po sporto kojose jaučiamas nedidelis skausmas.	sāpes	Pēc vingrošanas kājās ir nelielas sāpes.	valu	Pärast treeningut on jalgades veidi valu.	verkir	Eftir æfingu eru smá verkir í fótunum.
3114:提交	提交	提交	predati; poslati	Molim vas, predajte izveštaj pre petka.	oddati; predložiti	Prosimo, oddajte poročilo pred petkom.	pateikti; perduoti	Prašome pateikti ataskaitą iki penktadienio.	iesniegt	Lūdzu, iesniedziet ziņojumu līdz piektdienai.	esitama	Palun esitage aruanne enne reedet.	skila inn	Vinsamlegast skilaðu skýrslunni fyrir föstudag.
3116:提起	提起	提起	pomenuti; podići	Čim pomene rodni kraj, on se veoma obraduje.	omeniti; dvigniti	Ko omeni domači kraj, je zelo vesel.	paminėti; pakelti	Kai tik jis pamini gimtinę, labai nudžiunga.	pieminēt; pacelt	Tiklīdz viņš piemin dzimto vietu, viņš ļoti priecājas.	mainima; üles tõstma	Niipea kui ta kodukohta mainib, muutub ta väga rõõmsaks.	nefna; lyfta	Um leið og hann nefnir heimabæinn sinn verður hann mjög glaður.
3117:提升	提升	提升	poboljšati; unaprediti	Obuka može poboljšati veštine zaposlenih.	izboljšati; napredovati	Usposabljanje lahko izboljša spretnosti zaposlenih.	gerinti; pakelti	Mokymai gali pagerinti darbuotojų įgūdžius.	uzlabot; paaugstināt	Apmācība var uzlabot darbinieku prasmes.	parandama; tõstma	Koolitus võib parandada töötajate oskusi.	bæta; hækka	Þjálfun getur bætt færni starfsmanna.
3120:体力	体力	体力	fizička snaga	Trčanje na duge staze ozbiljno proverava fizičku snagu.	telesna moč	Tek na dolge razdalje zelo preizkusi telesno moč.	fizinė jėga	Ilgas bėgimas labai išbando fizinę jėgą.	fiziskais spēks	Garais skrējiens ļoti pārbauda fizisko spēku.	füüsiline jõud	Pikamaajooks paneb füüsilise jõu tugevalt proovile.	líkamlegur styrkur	Langhlaup reynir mikið á líkamlegan styrk.
3123:替	替	替	umesto; za	Odgovorio sam na mejl umesto kolege.	namesto; za	Odgovoril sem na e-pošto namesto sodelavca.	už; vietoj	Atsakiau į laišką už kolegą.	vietā; par	Es atbildēju uz e-pastu kolēģa vietā.	eest; asemel	Vastasin e-kirjale kolleegi eest.	fyrir; í staðinn fyrir	Ég svaraði tölvupósti fyrir samstarfsmann.
3125:天上	天上	天上	na nebu	Na nebu je nekoliko belih oblaka.	na nebu	Na nebu je nekaj belih oblakov.	danguje	Danguje yra keli balti debesys.	debesīs	Debesīs ir daži balti mākoņi.	taevas	Taevas on mõned valged pilved.	á himninum	Á himninum eru nokkur hvít ský.
3126:填	填	填	popuniti; upisati	Molim vas, upišite ime u prvi red.	izpolniti; vpisati	Prosimo, vpišite ime v prvo vrstico.	įrašyti; užpildyti	Prašome įrašyti vardą pirmoje eilutėje.	aizpildīt; ierakstīt	Lūdzu, ierakstiet vārdu pirmajā rindā.	täitma; sisse kirjutama	Palun kirjutage nimi esimesele reale.	fylla út; skrifa	Vinsamlegast skrifaðu nafnið í fyrstu línuna.
3127:甜品	甜品	甜品	desert	Posle jela smo naručili jedan desert.	sladica	Po obroku smo naročili sladico.	desertas	Po valgio užsisakėme desertą.	deserts	Pēc ēdienreizes pasūtījām desertu.	magustoit	Pärast sööki tellisime ühe magustoidu.	eftirréttur	Eftir matinn pöntuðum við eftirrétt.
3128:挑	挑	挑	izabrati; odabrati	Izabrao je jedan sivi kaput.	izbrati; izbirati	Izbral je siv plašč.	rinktis; išsirinkti	Jis išsirinko pilką paltą.	izvēlēties; atlasīt	Viņš izvēlējās pelēku mēteli.	valima	Ta valis halli mantli.	velja; velja úr	Hann valdi gráa yfirhöfn.
3129:挑选	挑选	挑选	odabrati; izabrati	Ona bira rođendanski poklon.	izbrati; izbirati	Ona izbira rojstnodnevno darilo.	atsirinkti; pasirinkti	Ji renkasi gimtadienio dovaną.	izvēlēties; atlasīt	Viņa izvēlas dzimšanas dienas dāvanu.	välja valima	Ta valib sünnipäevakingitust.	velja; velja úr	Hún er að velja afmælisgjöf.
3130:调	调	调	podesiti	Molim vas, podesite klimu na malo višu temperaturu.	nastaviti; prilagoditi	Prosimo, nastavite klimatsko napravo na nekoliko višjo temperaturo.	reguliuoti; nustatyti	Prašome šiek tiek padidinti oro kondicionieriaus temperatūrą.	regulēt; pielāgot	Lūdzu, nedaudz paaugstiniet gaisa kondicioniera temperatūru.	reguleerima; seadistama	Palun tõstke kliimaseadme temperatuuri veidi.	stilla; laga	Vinsamlegast hækkaðu hitastillingu loftkælingarinnar aðeins.
3134:跳高	跳高	跳高	skok uvis	On učestvuje u skoku uvis na školskom takmičenju.	skok v višino	Na šolskem tekmovanju sodeluje v skoku v višino.	šuolis į aukštį	Jis mokyklos varžybose dalyvauja šuolyje į aukštį.	augstlēkšana	Skolas sacensībās viņš piedalās augstlēkšanā.	kõrgushüpe	Ta osaleb koolivõistlusel kõrgushüppes.	hástökk	Hann tekur þátt í hástökki í skólakeppninni.
3135:跳远	跳远	跳远	skok udalj	Skok udalj zahteva brzinu i snagu.	skok v daljino	Skok v daljino zahteva hitrost in moč.	šuolis į tolį	Šuoliui į tolį reikia greičio ir jėgos.	tāllēkšana	Tāllēkšanai vajadzīgs ātrums un spēks.	kaugushüpe	Kaugushüpe nõuab kiirust ja jõudu.	langstökk	Langstökk krefst hraða og styrks.
3136:贴	贴	贴	zalepiti; prilepiti	Zalepila je fotografiju na zid.	prilepiti; nalepiti	Fotografijo je prilepila na steno.	priklijuoti; lipdyti	Ji priklijavo nuotrauką ant sienos.	pielīmēt; līmēt	Viņa pielīmēja fotogrāfiju pie sienas.	kleepima	Ta kleepis foto seinale.	líma; festa	Hún límdi myndina á vegginn.
3137:铁路	铁路	铁路	železnica	Ova železnica povezuje dva grada na severu i jugu.	železnica	Ta železnica povezuje južno in severno mesto.	geležinkelis	Šis geležinkelis jungia šiaurinį ir pietinį miestą.	dzelzceļš	Šis dzelzceļš savieno ziemeļu un dienvidu pilsētu.	raudtee	See raudtee ühendab põhja- ja lõunapoolset linna.	járnbraut	Þessi járnbraut tengir borgir í norðri og suðri.
3138:停留	停留	停留	zadržati se; ostati	Turisti su se zadržali pored jezera pola sata.	ostati; zadržati se	Turisti so se ob jezeru zadržali pol ure.	apsistoti; užsibūti	Turistai prie ežero užsibuvo pusvalandį.	uzturēties; apstāties	Tūristi pie ezera uzturējās pusstundu.	peatuma; viibima	Turistid peatusid järve ääres pool tundi.	dvelja; stoppa við	Ferðamennirnir dvöldu við vatnið í hálftíma.
