hsk_key	source_word	simplified	TR	example_TR	SW	example_SW	AZ	example_AZ	UZ	example_UZ
4463:露1	露1	露	ortaya çıkmak; görünmek	Sonunda ortaya çıktı.	kuonekana; kujitokeza	Hatimaye alijitokeza.	görünmək; üzə çıxmaq	O, nəhayət, göründü.	ko‘rinmoq; paydo bo‘lmoq	U nihoyat ko‘rindi.
4464:路程	路程	路程	mesafe; yol	Buradan okula mesafe uzak değil.	umbali; safari	Umbali kutoka hapa hadi shule si mrefu.	məsafə; yol	Buradan məktəbə məsafə uzaq deyil.	masofa; yo‘l	Bu yerdan maktabgacha masofa uzoq emas.
4465:路况	路况	路况	yol durumu	Sürücü yol durumunu önceden kontrol etti.	hali ya barabara	Dereva aliangalia hali ya barabara mapema.	yol vəziyyəti	Sürücü yol vəziyyətini əvvəlcədən yoxladı.	yo‘l holati	Haydovchi yo‘l holatini oldindan tekshirdi.
4466:路面	路面	路面	yol yüzeyi	Yağmurdan sonra yol yüzeyi çok kaygan.	uso wa barabara	Baada ya mvua, uso wa barabara unateleza.	yol səthi	Yağışdan sonra yol səthi çox sürüşkəndir.	yo‘l yuzasi	Yomg‘irdan keyin yo‘l yuzasi juda sirpanchiq.
4467:录像	录像	录像	video kaydı	Toplantının tamamı video kaydına alındı.	rekodi ya video	Mkutano mzima ulirekodiwa kwa video.	video qeyd	İclasın hamısı videoya çəkildi.	video yozuv	Yig‘ilish to‘liq videoga yozib olindi.
4468:录用	录用	录用	işe almak	Şirket onu işe almaya karar verdi.	kuajiri	Kampuni iliamua kumwajiri.	işə götürmək	Şirkət onu işə götürməyə qərar verdi.	ishga olmoq	Kompaniya uni ishga olishga qaror qildi.
4469:录制	录制	录制	kaydetmek	Bir program kaydediyorlar.	kurekodi	Wanarekodi kipindi.	yazmaq; qeydə almaq	Onlar verilişi qeydə alırlar.	yozib olmoq	Ular ko‘rsatuvni yozib olishmoqda.
4470:旅程	旅程	旅程	yolculuk; seyahat	Bu yolculuk benim için unutulmaz oldu.	safari	Safari hii ilikuwa ya kukumbukwa kwangu.	səyahət; yolçuluq	Bu səyahət mənim üçün unudulmaz oldu.	safar; sayohat	Bu safar men uchun unutilmas bo‘ldi.
4471:旅途	旅途	旅途	yolculuk; gezi	Yolculuk sırasında güvenliğe dikkat etmek gerekir.	safari; matembezi	Wakati wa safari, zingatia usalama.	səfər; yol	Səfər zamanı təhlükəsizliyə diqqət etmək lazımdır.	safar; yo‘l	Safar davomida xavfsizlikka e'tibor berish kerak.
4473:率	率	率	oran; gösterge	Bu bölgede istihdam oranı yüksek.	kiwango; uwiano	Kiwango cha ajira katika eneo hili ni cha juu.	nisbət; göstərici	Bu bölgədə məşğulluq səviyyəsi yüksəkdir.	ko‘rsatkich; nisbat	Bu hududda bandlik darajasi yuqori.
4474:绿化	绿化	绿化	yeşillendirme	Şehirdeki yeşillendirme havayı iyileştirir.	upandaji miti; uoto wa kijani	Kuongeza uoto wa kijani mjini kunaboresha hewa.	yaşıllaşdırma	Şəhər yaşıllaşdırması havanı yaxşılaşdırır.	ko‘kalamzorlashtirish	Shaharni ko‘kalamzorlashtirish havoni yaxshilaydi.
4475:轮	轮	轮	tur; sıra; tekerlek	Yarışmanın bu turunda iyi performans gösterdi.	raundi; zamu; gurudumu	Alifanya vizuri katika raundi hii ya mashindano.	tur; növbə; təkər	O, yarışın bu turunda yaxşı çıxış etdi.	tur; navbat; g‘ildirak	U musobaqaning bu turida yaxshi qatnashdi.
4478:轮椅	轮椅	轮椅	tekerlekli sandalye	Yaşlı adam tekerlekli sandalyeyle asansöre girdi.	kiti cha magurudumu	Mzee aliingia kwenye lifti akiwa kwenye kiti cha magurudumu.	əlil arabası	Yaşlı kişi əlil arabasında liftə girdi.	nogironlar aravachasi	Keksa odam nogironlar aravachasida liftga kirdi.
4479:轮子	轮子	轮子	tekerlek	Valizin tekerleği bozuldu.	gurudumu	Gurudumu la sanduku limeharibika.	təkər	Çamadanın təkəri xarab olub.	g‘ildirak	Chamodanning g‘ildiragi buzildi.
4481:落地	落地	落地	iniş yapmak; yere değmek	Uçak güvenli şekilde iniş yaptı.	kutua; kugusa ardhi	Ndege ilitua salama.	yerə enmək; toxunmaq	Təyyarə təhlükəsiz şəkildə yerə endi.	qo‘nmoq; yerga tegmoq	Samolyot xavfsiz qo‘ndi.
4487:埋	埋	埋	gömmek	Çocuk deniz kabuğunu kuma gömdü.	kuzika; kufukia	Mtoto alifukia ganda la bahari kwenye mchanga.	basdırmaq	Uşaq dəniz qabığını quma basdırdı.	ko‘mmoq	Bola chig‘anoqni qumga ko‘mdi.
4492:盲人	盲人	盲人	görme engelli kişi	Bu kavşakta görme engelliler için geçiş yolu var.	mtu asiyeona; kipofu	Katika makutano haya kuna njia inayofikika kwa watu wasioona.	görmə məhdudiyyətli şəxs; kor insan	Bu kəsişmədə görmə məhdudiyyətli insanlar üçün keçid var.	ko‘zi ojiz odam	Bu chorrahada ko‘zi ojizlar uchun yo‘lak bor.
4493:冒	冒	冒	çıkarmak; göze almak	Tencereden sıcak buhar çıkıyor.	kutoa; kuhatarisha	Mvuke wa moto unatoka kwenye sufuria.	çıxarmaq; risk etmək	Qazandan isti buxar çıxır.	chiqarmoq; tavakkal qilmoq	Qozondan issiq bug‘ chiqmoqda.
4496:煤	煤	煤	kömür	Bu fabrika eskiden elektrik üretmek için kömür kullanırdı.	makaa ya mawe	Kiwanda hiki zamani kilitumia makaa ya mawe kuzalisha umeme.	kömür	Bu zavod əvvəllər elektrik istehsalı üçün kömürdən istifadə edirdi.	ko‘mir	Bu zavod ilgari elektr ishlab chiqarish uchun ko‘mir ishlatgan.
4497:梅花	梅花	梅花	erik çiçeği	Kışın erik çiçekleri çok güzel açar.	ua la plamu	Maua ya plamu huchanua vizuri wakati wa majira ya baridi.	gavalı çiçəyi	Qışda gavalı çiçəkləri çox gözəl açır.	olxo‘ri guli	Qishda olxo‘ri gullari juda chiroyli ochiladi.
4502:密	密	密	sık; yoğun	Bu ormanlık alan çok sık.	mnene; karibu	Msitu huu ni mnene sana.	sıx; yaxın	Bu meşə çox sıxdır.	zich; yaqin	Bu o‘rmon juda zich.
4505:密集	密集	密集	yoğun; sık	Burası nüfus bakımından yoğun.	msongamano; mnene	Eneo hili lina msongamano mkubwa wa watu.	sıx; intensiv	Burada əhali sıxdır.	zich; intensiv	Bu yerda aholi zich.
4506:棉	棉	棉	pamuk	Bu kıyafet pamuktan yapılmış.	pamba	Nguo hii imetengenezwa kwa pamba.	pambıq	Bu paltar pambıqdandır.	paxta	Bu kiyim paxtadan.
4507:免	免	免	muaf tutmak; kaçınmak	Çocuklar bilet ücreti ödemeden girebilir.	kusamehe; kuepuka	Watoto wanaweza kuingia bila kulipa kiingilio.	azad etmək; yayınmaq	Uşaqlar pulsuz daxil ola bilərlər.	ozod qilmoq; chetlab o‘tmoq	Bolalar bepul kirishi mumkin.
4509:免税	免税	免税	vergisiz	Havalimanında vergisiz mağazalar var.	bila kodi	Uwanja wa ndege una maduka yasiyo na kodi.	vergidən azad; rüsumsuz	Hava limanında rüsumsuz mağazalar var.	soliqsiz; boj olinmaydigan	Aeroportda bojsiz do‘konlar bor.
4511:面部	面部	面部	yüz; yüz bölgesi	Doktor yüzündeki yarayı muayene etti.	uso; sehemu ya uso	Daktari alikagua jeraha usoni mwake.	üz; üz nahiyəsi	Həkim onun üzündəki yaranı yoxladı.	yuz; yuz qismi	Shifokor uning yuzidagi jarohatni tekshirdi.
4512:面粉	面粉	面粉	un	Ekmek yapmak için bir torba una ihtiyacım var.	unga	Ninahitaji mfuko wa unga kutengeneza mkate.	un	Çörək bişirmək üçün bir kisə una ehtiyacım var.	un	Non tayyorlash uchun menga bir qop un kerak.
4516:妙	妙	妙	harika; zekice	Bu yöntem gerçekten zekice.	ajabu; janja	Njia hii ni ya kijanja kweli.	əla; ağıllı	Bu üsul həqiqətən çox ağıllıdır.	ajoyib; topqir	Bu usul haqiqatan ham topqirona.
4517:灭	灭	灭	söndürmek; sönmek	Rüzgar mumu söndürdü.	kuzima; kuzimika	Upepo ulizima mshumaa.	söndürmək; sönmək	Külək şamı söndürdü.	o‘chirmoq; o‘chmoq	Shamol shamni o‘chirdi.
4518:民歌	民歌	民歌	halk türküsü	Birçok halk türküsü söyleyebilir.	wimbo wa jadi	Anaweza kuimba nyimbo nyingi za jadi.	xalq mahnısı	O, çoxlu xalq mahnısı oxuya bilir.	xalq qo‘shig‘i	U ko‘p xalq qo‘shiqlarini kuylay oladi.
4520:民俗	民俗	民俗	halk gelenekleri	Bu sergi yerel halk geleneklerini tanıtıyor.	desturi za jadi	Maonyesho haya yanatambulisha desturi za jadi za eneo hili.	xalq adətləri	Bu sərgi yerli xalq adətlərini tanıdır.	xalq urf-odatlari	Bu ko‘rgazma mahalliy xalq urf-odatlarini tanishtiradi.
4521:民宿	民宿	民宿	pansiyon; konuk evi	Hafta sonu dağdaki bir pansiyonda kaldık.	nyumba ya wageni; malazi ya nyumbani	Mwishoni mwa wiki tulikaa kwenye nyumba ya wageni milimani.	qonaq evi; ailəvi mehmanxana	Həftəsonu dağdakı qonaq evində qaldıq.	mehmon uyi; xonadon mehmonxonasi	Dam olish kunlari tog‘dagi mehmon uyida qoldik.
4522:民众	民众	民众	halk; kamuoyu	Halk yeni politikaya çok ilgi gösteriyor.	umma; wananchi	Umma unafuatilia sana sera mpya.	ictimaiyyət; xalq	İctimaiyyət yeni siyasətə çox maraq göstərir.	jamoatchilik; xalq	Jamoatchilik yangi siyosatga katta e'tibor bermoqda.
4525:明亮	明亮	明亮	aydınlık; parlak	Sınıf çok aydınlık.	angavu; yenye mwanga	Darasa lina mwanga mwingi.	işıqlı; parlaq	Sinif otağı çox işıqlıdır.	yorug‘; ravshan	Sinf xonasi juda yorug‘.
4527:名气	名气	名气	ün; şöhret	Bu yazar oldukça ünlü.	sifa; umaarufu	Mwandishi huyu anajulikana sana.	şöhrət; nüfuz	Bu yazıçı çox məşhurdur.	shuhrat; obro‘	Bu yozuvchi juda mashhur.
4528:名胜	名胜	名胜	ünlü turistik yer	Pekin'de birçok ünlü turistik yer var.	kivutio maarufu	Beijing ina vivutio maarufu vingi.	məşhur mənzərəli yer	Pekində çoxlu məşhur görməli yer var.	mashhur diqqatga sazovor joy	Pekinda ko‘p mashhur diqqatga sazovor joylar bor.
4532:模拟	模拟	模拟	canlandırmak; simüle etmek	Öğrenciler derste mülakat canlandırdı.	kuiga; kuonyesha kwa mfano	Wanafunzi waliiga usaili darasani.	simulyasiya etmək; təqlid etmək	Şagirdlər dərsdə müsahibəni simulyasiya etdilər.	modellashtirmoq; taqlid qilmoq	Talabalar darsda suhbatni modellashtirdilar.
4533:模特儿	模特儿	模特儿	manken; model	Manken yeni model kıyafetle sahneye çıktı.	mwanamitindo	Mwanamitindo alipanda jukwaani akiwa amevaa nguo mpya.	maneken; model	Maneken yeni model paltarda səhnəyə çıxdı.	model; maneken	Model yangi kiyim kiyib sahnaga chiqdi.
4538:母	母	母	dişi; anne	Bu dişi kedi az önce yavruladı.	jike; mama	Paka huyu jike ametoka kuzaa vitoto.	dişi; ana	Bu dişi pişik indicə balalayıb.	urg‘ochi; ona	Bu urg‘ochi mushuk hozirgina bolaladi.
4540:木材	木材	木材	kereste; odun	Bu keresteler mobilya yapmak için kullanılabilir.	mbao; kuni	Mbao hizi zinaweza kutumika kutengeneza samani.	taxta materialı; ağac	Bu taxtalardan mebel hazırlamaq olar.	yog‘och material; yog‘och	Bu yog‘ochlardan mebel tayyorlash mumkin.
4542:奶粉	奶粉	奶粉	süt tozu	Anne çocuk için süt tozu hazırladı.	maziwa ya unga	Mama alimchanganyia mtoto maziwa ya unga.	süd tozu	Ana uşaq üçün süd tozu hazırladı.	sut kukuni	Ona bola uchun sut kukunini aralashtirdi.
4543:难点	难点	难点	zor nokta; güçlük	Dil bilgisi bu dersin zor noktası.	sehemu ngumu	Sarufi ndiyo sehemu ngumu ya somo hili.	çətin məqam; çətinlik	Qrammatika bu dərsin çətin hissəsidir.	qiyin nuqta; qiyinchilik	Grammatika bu darsning qiyin joyi.
4544:南极洲	南极洲	南极洲	Antarktika	Antarktika'nın iklimi çok soğuktur.	Antaktika	Hali ya hewa ya Antaktika ni baridi sana.	Antarktida	Antarktidanın iqlimi çox soyuqdur.	Antarktida	Antarktidaning iqlimi juda sovuq.
4545:南美洲	南美洲	南美洲	Güney Amerika	Güney Amerika zengin doğal kaynaklara sahiptir.	Amerika Kusini	Amerika Kusini ina maliasili nyingi.	Cənubi Amerika	Cənubi Amerikanın zəngin təbii sərvətləri var.	Janubiy Amerika	Janubiy Amerikada boy tabiiy resurslar bor.
4548:脑子	脑子	脑子	beyin; zihin	Zihni çok hızlı çalışır.	ubongo; akili	Akili yake inafanya kazi haraka sana.	beyin; ağıl	Onun ağlı çox sürətli işləyir.	miya; aql	U juda tez fikrlaydi.
4551:内外	内外	内外	iç ve dış	Bu bina içiyle dışıyla çok temiz.	ndani na nje	Jengo hili ni safi ndani na nje.	iç və çöl	Bu bina içi də, çölü də çox təmizdir.	ichkari va tashqari	Bu bino ichkari va tashqaridan juda toza.
4552:内衣	内衣	内衣	iç çamaşırı	İç çamaşırını çekmeceye koydu.	nguo za ndani	Aliweka nguo za ndani kwenye droo.	alt paltarı	O, alt paltarını siyirməyə qoydu.	ichki kiyim	U ichki kiyimni tortmaga soldi.
4555:泥	泥	泥	çamur	Yağmurdan sonra yol çamurla kaplandı.	tope	Baada ya mvua, barabara imejaa tope.	palçıq	Yağışdan sonra yol palçıqdır.	loy	Yomg‘irdan keyin yo‘l loy bo‘ldi.
4557:年终	年终	年终	yıl sonu	Yıl sonu özeti gelecek hafta teslim edilecek.	mwisho wa mwaka	Muhtasari wa mwisho wa mwaka utawasilishwa wiki ijayo.	ilin sonu	İlin sonu hesabatı gələn həftə təqdim olunacaq.	yil yakuni	Yil yakuni hisoboti keyingi hafta topshiriladi.
4558:念书	念书	念书	okumak; okula gitmek	Çocukken köyde okudu.	kusoma; kwenda shule	Alisoma kijijini alipokuwa mtoto.	oxumaq; məktəbə getmək	O, uşaq vaxtı kənddə oxuyub.	o‘qimoq; maktabga qatnamoq	U bolaligida qishloqda o‘qigan.
4559:扭	扭	扭	burmak; burkmak	Yanlışlıkla ayağını burktu.	kupinda; kuteguka	Alijipinda kifundo cha mguu bila kukusudia.	burxmaq; bükmək	O, ehtiyatsızlıqdan ayağını burxdu.	buramoq; qayirib olmoq	U bexosdan oyog‘ini qayirib oldi.
4560:农产品	农产品	农产品	tarım ürünü	Pazarda birçok taze tarım ürünü var.	bidhaa ya kilimo	Sokoni kuna bidhaa nyingi safi za kilimo.	kənd təsərrüfatı məhsulu	Bazarda çoxlu təzə kənd təsərrüfatı məhsulu var.	qishloq xo‘jaligi mahsuloti	Bozorda ko‘p yangi qishloq xo‘jaligi mahsulotlari bor.
4562:农田	农田	农田	tarım arazisi	İlkbaharda tarım arazileri yemyeşildir.	shamba; ardhi ya kilimo	Wakati wa masika, mashamba yana kijani kibichi.	əkin sahəsi	Yazda əkin sahələri yaşıl olur.	ekin maydoni	Bahorda ekin maydonlari yam-yashil bo‘ladi.
4563:暖	暖	暖	ısınmak; sıcak	Hava ısındı, çiçekler de açtı.	joto; kupata joto	Hali ya hewa imepata joto, na maua yamechanua.	isti; isinmək	Hava isindi, güllər də açdı.	iliq; isimoq	Havo isidi, gullar ham ochildi.
4564:暖气	暖气	暖气	ısıtma; kalorifer	Kuzeyde kışın sık sık kalorifer kullanılır.	upashaji joto	Majira ya baridi kaskazini, upashaji joto hutumiwa mara nyingi.	isitmə; qızdırıcı	Şimalda qışda tez-tez isitmə istifadə olunur.	isitish; isitish tizimi	Shimolda qishda ko‘pincha isitish tizimi ishlatiladi.
4569:排名	排名	排名	sıralama; sıralamak	Bu yarışma sonuçlara göre sıralanır.	cheo; kupanga kwa matokeo	Shindano hili hupangwa kulingana na matokeo.	sıralama; yer tutmaq	Bu yarış nəticələrə görə sıralanır.	reyting; tartiblash	Bu musobaqa natijalarga ko‘ra tartiblanadi.
4570:盘	盘	盘	tabak; porsiyon ölçüsü	Garson bir tabak meyve getirdi.	sahani; kipimo cha sahani	Mhudumu alileta sahani ya matunda.	boşqab; qab ölçü sözü	Ofisiant bir boşqab meyvə gətirdi.	likopcha; idish o‘lchovi	Ofitsiant bir likopcha meva olib keldi.
4573:抛	抛	抛	fırlatmak; atmak	Topu havaya yükseğe fırlattı.	kurusha; kutupa	Alirusha mpira juu angani.	atmaq; tullamaq	O, topu yuxarı atdı.	uloqtirmoq; otmoq	U to‘pni balandga uloqtirdi.
4574:泡	泡	泡	ıslatmak; kabarcık	Fasulyeleri bir gece suda bekletin.	kuloweka; povu	Loweka maharagwe kwenye maji usiku kucha.	islatmaq; qabarcıq	Lobyaları bir gecə suda isladın.	ivitmoq; pufak	Loviyani bir kecha suvda iviting.
4576:陪同	陪同	陪同	eşlik etmek	Rehber konuklara müze gezisinde eşlik etti.	kuandamana; kusindikiza	Mwongoza watalii aliwasindikiza wageni kutembelea makumbusho.	müşayiət etmək	Bələdçi qonaqları muzey gəzintisində müşayiət etdi.	hamrohlik qilmoq	Gid mehmonlarga muzeyni tomosha qilishda hamrohlik qildi.
4581:喷	喷	喷	püskürtmek; fışkırmak	Fıskiye havaya su püskürtüyor.	kunyunyiza; kuruka kwa nguvu	Chemchemi inanyunyiza maji hewani.	püskürtmək; fışqırmaq	Fontan havaya su püskürdür.	purkamoq; otilib chiqmoq	Favvora havoga suv purkayapti.
4583:碰撞	碰撞	碰撞	çarpışmak; çarpışma	İki araba kavşakta çarpıştı.	kugongana; mgongano	Magari mawili yaligongana kwenye makutano.	toqquşmaq; toqquşma	İki maşın kəsişmədə toqquşdu.	to‘qnashmoq; to‘qnashuv	Ikki mashina chorrahada to‘qnashdi.
4585:皮	皮	皮	deri	Bu ayakkabı çifti deriden yapılmış.	ngozi	Jozi hii ya viatu imetengenezwa kwa ngozi.	dəri	Bu ayaqqabı cütü dəridəndir.	teri; charm	Bu tufli charm.
4589:骗子	骗子	骗子	dolandırıcı	Polis o dolandırıcıyı yakaladı.	tapeli; mlaghai	Polisi walimkamata tapeli huyo.	dələduz; fırıldaqçı	Polis həmin dələduzu tutdu.	firibgar	Politsiya o‘sha firibgarni ushladi.
4591:漂	漂	漂	yüzmek; su üstünde kalmak	Küçük tekne suyun üstünde yüzüyor.	kuelea	Mashua ndogo inaelea juu ya maji.	üzmək; su üzərində qalmaq	Kiçik qayıq suyun üzərində üzür.	suzib yurmoq; qalqimoq	Kichik qayiq suv yuzida suzib yuribdi.
4600:平方米	平方米	平方米	metrekare	Bu daire doksan metrekare.	mita ya mraba	Ghorofa hili lina mita za mraba tisini.	kvadrat metr	Bu mənzil doxsan kvadrat metrdir.	kvadrat metr	Bu xonadon to‘qson kvadrat metr.
4603:评选	评选	评选	değerlendirerek seçmek	Okul seçkin öğretmenleri değerlendirerek seçiyor.	kuchagua kwa tathmini	Shule inachagua walimu bora kwa tathmini.	qiymətləndirmə ilə seçmək	Məktəb qabaqcıl müəllimləri qiymətləndirmə ilə seçir.	baholab tanlamoq	Maktab a'lochi o‘qituvchilarni baholab tanlamoqda.
4610:扑灭	扑灭	扑灭	söndürmek	İtfaiyeciler büyük yangını hızla söndürdü.	kuzima	Wazima moto waliuzima moto mkubwa haraka.	söndürmək	Yanğınsöndürənlər böyük yanğını tez söndürdülər.	o‘chirmoq	O‘t o‘chiruvchilar katta yong‘inni tez o‘chirishdi.
4615:其间	其间	其间	o süre içinde; bu arada	Toplantı üç gün sürdü, bu süre içinde birçok tartışma düzenlendi.	katika kipindi hicho	Mkutano ulidumu siku tatu, na katika kipindi hicho mijadala kadhaa iliandaliwa.	həmin müddətdə; bu arada	İclas üç gün çəkdi, həmin müddətdə bir neçə müzakirə təşkil olundu.	shu vaqt ichida	Konferensiya uch kun davom etdi, shu vaqt ichida bir necha muhokama tashkil qilindi.
4617:棋子	棋子	棋子	satranç taşı; oyun taşı	Masada bir oyun taşı eksik.	kete ya mchezo; kipande cha mchezo	Mezani kuna kipande kimoja cha mchezo kinachokosekana.	şahmat daşı; oyun fiquru	Masada bir oyun fiquru çatışmır.	shaxmat donasi; o‘yin donasi	Stolda bitta o‘yin donasi yetishmayapti.
4619:起点	起点	起点	başlangıç noktası	Bu yolun başlangıç noktası okul kapısında.	mahali pa kuanzia	Mahali pa kuanzia kwa barabara hii ni langoni mwa shule.	başlanğıc nöqtəsi	Bu yolun başlanğıc nöqtəsi məktəbin darvazasındadır.	boshlanish nuqtasi	Bu yo‘lning boshlanish nuqtasi maktab darvozasi oldida.
4620:启动	启动	启动	başlatmak; devreye almak	Proje gelecek ay resmen başlatılacak.	kuanzisha; kuzindua	Mradi utaanza rasmi mwezi ujao.	başlatmaq; işə salmaq	Layihə gələn ay rəsmi olaraq başlayacaq.	boshlamoq; ishga tushirmoq	Loyiha keyingi oy rasman boshlanadi.
4626:气体	气体	气体	gaz	Bu gazın rengi yok.	gesi	Aina hii ya gesi haina rangi.	qaz	Bu qazın rəngi yoxdur.	gaz	Bu turdagi gaz rangsiz.
4630:恰好	恰好	恰好	tam; tesadüfen	O da tesadüfen ofisteydi.	sawasawa; kwa bahati	Kwa bahati, yeye pia alikuwa ofisini.	tam; təsadüfən	O da təsadüfən ofisdə idi.	aynan; tasodifan	U ham tasodifan ofisda edi.
4631:恰恰	恰恰	恰恰	tam da; kesinlikle	Sorun tam da burada.	hasa; sawasawa	Tatizo liko hasa hapa.	məhz; tam olaraq	Problem məhz buradadır.	aynan; xuddi	Muammo aynan shu yerda.
4633:千家万户	千家万户	千家万户	her hane; binlerce ev	Bahar Bayramı'nda her hane bahar beyitleri asar.	kila kaya	Wakati wa Sikukuu ya Mwaka Mpya wa Kichina, kila kaya huweka beti za sikukuu.	hər ailə; bütün evlər	Bahar bayramında hər ev yaz qoşmaları asır.	har bir xonadon	Bahor bayramida har bir xonadon bayram yozuvlarini yopishtiradi.
