hsk_key	source_word	simplified	KA	example_KA	HY	example_HY
4591:漂	漂	漂	ტივტივი	პატარა ნავი წყლის ზედაპირზე ტივტივებს.	լողալ ջրի երեսին	Փոքր նավակը լողում է ջրի երեսին։
4600:平方米	平方米	平方米	კვადრატული მეტრი	ამ ბინას ოთხმოცდაათი კვადრატული მეტრი აქვს.	քառակուսի մետր	Այս բնակարանը իննսուն քառակուսի մետր է։
4603:评选	评选	评选	შეფასებით შერჩევა	სკოლა საუკეთესო მასწავლებლებს არჩევს.	գնահատմամբ ընտրել	Դպրոցը գնահատմամբ ընտրում է լավագույն ուսուցիչներին։
4610:扑灭	扑灭	扑灭	ჩაქრობა; ჩახშობა	მეხანძრეებმა ხანძარი სწრაფად ჩააქრეს.	հանգցնել; մարել	Հրշեջները արագ հանգցրին մեծ հրդեհը։
4615:其间	其间	其间	იმ პერიოდში; ამ ხნის განმავლობაში	კონფერენცია სამი დღე გაგრძელდა და ამ ხნის განმავლობაში რამდენიმე განხილვა გაიმართა.	այդ ընթացքում	Համաժողովը տևեց երեք օր, և այդ ընթացքում մի քանի քննարկում կազմակերպվեց։
4617:棋子	棋子	棋子	ფიგურა; სათამაშო ქვა	მაგიდაზე ერთი ფიგურა აკლია.	խաղաքար	Սեղանի վրա մեկ խաղաքար է պակասում։
4619:起点	起点	起点	საწყისი წერტილი	ამ გზის საწყისი წერტილი სკოლის კართანაა.	սկզբնակետ	Այս ճանապարհի սկզբնակետը դպրոցի մուտքի մոտ է։
4620:启动	启动	启动	დაწყება; გაშვება	პროექტი ოფიციალურად მომავალ თვეში დაიწყება.	սկսել; գործարկել	Ծրագիրը պաշտոնապես կսկսվի հաջորդ ամիս։
4626:气体	气体	气体	აირი; გაზი	ამ აირს ფერი არ აქვს.	գազ	Այս գազը գույն չունի։
4630:恰好	恰好	恰好	ზუსტად; შემთხვევით	ის შემთხვევით ოფისშიც იყო.	ճիշտ; պատահաբար	Նա պատահաբար նույնպես գրասենյակում էր։
4631:恰恰	恰恰	恰恰	ზუსტად; სწორედ	პრობლემა სწორედ აქ არის.	հենց; ճիշտ	Խնդիրը հենց այստեղ է։
4633:千家万户	千家万户	千家万户	ყოველი ოჯახი; ათასობით ოჯახი	გაზაფხულის დღესასწაულზე ყოველი ოჯახი სადღესასწაულო წარწერებს აკრავს.	յուրաքանչյուր ընտանիք; հազարավոր տներ	Գարնան տոնին յուրաքանչյուր ընտանիք տոնական գրություններ է փակցնում։
4637:前期	前期	前期	საწყისი ეტაპი	პროექტის საწყის ეტაპზე ბევრი მომზადებაა საჭირო.	սկզբնական փուլ	Ծրագրի սկզբնական փուլում շատ նախապատրաստություն է պետք։
