hsk_key	source_word	simplified	MY	example_MY	KM	example_KM	LO	example_LO	NE	example_NE
1660:实际上	实际上	实际上	တကယ်တော့	တကယ်တော့ သူက အဖြေကို ကြာကြာကတည်းက သိပြီးသားပါ။	តាមពិត	តាមពិត គាត់បានដឹងចម្លើយយូរហើយ។	ຕາມຈິງແລ້ວ	ຕາມຈິງແລ້ວ ລາວຮູ້ຄຳຕອບມາດົນແລ້ວ.	वास्तवमा	वास्तवमा उसले उत्तर धेरै पहिले नै थाहा पाएको थियो।
1661:食品	食品	食品	စားသောက်ကုန်	ဒီဆိုင်က ပြည်ပမှတင်သွင်းတဲ့ စားသောက်ကုန်တွေ ရောင်းတယ်။	ផលិតផលអាហារ	ហាងនេះលក់ផលិតផលអាហារនាំចូល។	ຜະລິດຕະພັນອາຫານ	ຮ້ານນີ້ຂາຍຜະລິດຕະພັນອາຫານນຳເຂົ້າ.	खाद्य उत्पादन	यो पसलले आयातित खाद्य उत्पादन बेच्छ।
1662:食堂	食堂	食堂	စားသောက်ခန်း; ကန်တင်း	ကျွန်တော်တို့ နေ့လယ်စာကို ကန်တင်းမှာ စားတယ်။	អាហារដ្ឋាន	យើងញ៉ាំអាហារថ្ងៃត្រង់នៅអាហារដ្ឋាន។	ໂຮງອາຫານ; ໂຮງກິນເຂົ້າ	ພວກເຮົາກິນເຂົ້າທ່ຽງຢູ່ໂຮງອາຫານ.	क्यान्टिन; भोजनालय	हामी दिउँसो क्यान्टिनमा खाना खान्छौँ।
1665:十字路口	十字路口	十字路口	လမ်းဆုံ	လမ်းဆုံမှာ ဘယ်ဘက်ကွေ့ပါ။	ផ្លូវប្រសព្វ	នៅផ្លូវប្រសព្វ សូមបត់ឆ្វេង។	ສີ່ແຍກ; ທາງແຍກ	ຢູ່ສີ່ແຍກໃຫ້ລ້ຽວຊ້າຍ.	चोक; दोबाटो	चोकमा बायाँ मोड्नुहोस्।
1667:使馆	使馆	使馆	သံရုံး	သူက ဗီဇာလုပ်ဖို့ သံရုံးကို သွားတယ်။	ស្ថានទូត	គាត់ទៅស្ថានទូតដើម្បីធ្វើទិដ្ឋាការ។	ສະຖານທູດ	ລາວໄປສະຖານທູດເພື່ອເຮັດວີຊາ.	दूतावास	ऊ भिसा बनाउन दूतावास गयो।
1674:市区	市区	市区	မြို့ပြဧရိယာ; မြို့လယ်ပိုင်း	မြို့ပြဧရိယာမှာ သွားလာရေး အဆင်ပြေတယ်။	តំបន់ទីក្រុង; កណ្តាលក្រុង	ការធ្វើដំណើរនៅតំបន់ទីក្រុងងាយស្រួលណាស់។	ເຂດເມືອງ; ໃຈກາງເມືອງ	ການເດີນທາງໃນເຂດເມືອງສະດວກຫຼາຍ.	सहरी क्षेत्र; डाउनटाउन	सहरी क्षेत्रमा यातायात धेरै सजिलो छ।
1675:试题	试题	试题	စာမေးပွဲမေးခွန်း	ဒီစာမေးပွဲမေးခွန်းက နည်းနည်းခက်တယ်။	សំណួរប្រឡង	សំណួរប្រឡងនេះពិបាកបន្តិច។	ຂໍ້ສອບ	ຂໍ້ສອບຂໍ້ນີ້ຍາກນ້ອຍໜຶ່ງ.	परीक्षा प्रश्न	यो परीक्षा प्रश्न अलि गाह्रो छ।
1677:收费	收费	收费	အခကြေးငွေကောက်သည်	ဒီကားရပ်နားရာနေရာက နာရီအလိုက် အခကြေးငွေကောက်တယ်။	គិតថ្លៃ	ចំណតរថយន្តនេះគិតថ្លៃតាមម៉ោង។	ເກັບຄ່າ	ລານຈອດລົດນີ້ເກັບຄ່າຕາມຊົ່ວໂມງ.	शुल्क लिनु	यो पार्किङ स्थलले घण्टाका आधारमा शुल्क लिन्छ।
1680:收听	收听	收听	အသံလွှင့်ချက်နားထောင်သည်	ဒီနေ့အစီအစဉ်ကို နားထောင်တဲ့အတွက် ကြိုဆိုပါတယ်။	ស្តាប់ការផ្សាយ	សូមស្វាគមន៍មកស្តាប់កម្មវិធីថ្ងៃនេះ។	ຮັບຟັງການອອກອາກາດ	ຍິນດີຕ້ອນຮັບສູ່ການຮັບຟັງລາຍການມື້ນີ້.	प्रसारण सुन्नु	आजको कार्यक्रम सुन्न स्वागत छ।
1685:售票员	售票员	售票员	လက်မှတ်ရောင်းသူ; လက်မှတ်ဝန်ထမ်း	လက်မှတ်ဝန်ထမ်းက နောက်ဆုံးဘတ်စ်ကားအချိန်ကို ပြောပြတယ်။	អ្នកលក់សំបុត្រ	អ្នកលក់សំបុត្រប្រាប់យើងពីម៉ោងឡានក្រុងចុងក្រោយ។	ພະນັກງານຂາຍປີ້	ພະນັກງານຂາຍປີ້ບອກເວລາລົດເມຖ້ຽວສຸດທ້າຍໃຫ້ພວກເຮົາ.	टिकट विक्रेता	टिकट विक्रेताले हामीलाई अन्तिम बसको समय बताए।
1688:熟	熟	熟	ကျွမ်းဝင်သော; ကျက်သော	ဒီလမ်းကို ကျွန်တော် ကောင်းကောင်းသိတယ်။	ស្គាល់ច្បាស់; ឆ្អិន	ខ្ញុំស្គាល់ផ្លូវនេះច្បាស់ណាស់។	ຄຸ້ນເຄີຍ; ສຸກ	ຂ້ອຍຄຸ້ນເຄີຍກັບທາງນີ້ຫຼາຍ.	परिचित; पाकेको	मलाई यो बाटो धेरै राम्ररी थाहा छ।
1690:暑假	暑假	暑假	နွေရာသီကျောင်းပိတ်ရက်	နွေရာသီပိတ်ရက်မှာ ပင်လယ်ကမ်းခြေကို သွားချင်တယ်။	វិស្សមកាលរដូវក្តៅ	វិស្សមកាលរដូវក្តៅ ខ្ញុំចង់ទៅមាត់សមុទ្រ។	ພັກຮ້ອນ	ຊ່ວງພັກຮ້ອນ ຂ້ອຍຢາກໄປທະເລ.	गर्मी बिदा	गर्मी बिदामा म समुद्र किनार जान चाहन्छु।
1693:树林	树林	树林	သစ်တောငယ်; သစ်ပင်အုပ်စု	ကလေးတွေက သစ်တောငယ်ဘေးမှာ ကစားနေကြတယ်။	ព្រៃតូច; ក្រុមដើមឈើ	កុមារលេងនៅជិតព្រៃតូច។	ປ່ານ້ອຍ; ກຸ່ມຕົ້ນໄມ້	ເດັກນ້ອຍຫຼິ້ນຢູ່ຂ້າງປ່ານ້ອຍ.	सानो वन; रुखहरूको समूह	बालबालिका सानो वनको छेउमा खेलिरहेका छन्।
1699:说法	说法	说法	ပြောဆိုပုံ; ရှင်းလင်းချက်	ဒီလိုပြောဆိုပုံက သိပ်မတိကျဘူး။	របៀបនិយាយ; ការពន្យល់	របៀបនិយាយបែបនេះមិនសូវត្រឹមត្រូវទេ។	ວິທີເວົ້າ; ຄຳອະທິບາຍ	ວິທີເວົ້າແບບນີ້ບໍ່ຄ່ອຍຖືກຕ້ອງ.	भन्ने तरिका; व्याख्या	यसरी भन्ने तरिका त्यति सही छैन।
1701:说明书	说明书	说明书	ညွှန်ကြားချက်စာအုပ်	အသုံးမပြုခင် ညွှန်ကြားချက်စာအုပ်ကို အရင်ဖတ်ပါ။	សៀវភៅណែនាំ	សូមអានសៀវភៅណែនាំមុនប្រើ។	ຄູ່ມືແນະນຳ	ກະລຸນາອ່ານຄູ່ມືແນະນຳກ່ອນໃຊ້.	निर्देशन पुस्तिका	प्रयोग गर्नुअघि निर्देशन पुस्तिका पढ्नुहोस्।
1705:塑料	塑料	塑料	ပလတ်စတစ်	ဒီဘူးက ပလတ်စတစ်နဲ့ လုပ်ထားတာပါ။	ប្លាស្ទិក	ប្រអប់នេះធ្វើពីប្លាស្ទិក។	ພລາສຕິກ	ກ່ອງນີ້ເຮັດຈາກພລາສຕິກ.	प्लास्टिक	यो बाकस प्लास्टिकबाट बनेको हो।
1707:酸奶	酸奶	酸奶	ဒိန်ချဉ်	မနက်စာမှာ ဒိန်ချဉ်တစ်ခွက် သောက်ခဲ့တယ်။	យ៉ាអួ	ខ្ញុំបានផឹកយ៉ាអួមួយកែវសម្រាប់អាហារពេលព្រឹក។	ນົມສົ້ມ	ຂ້ອຍດື່ມນົມສົ້ມໜຶ່ງຈອກສຳລັບອາຫານເຊົ້າ.	दही	मैले बिहानको खाजामा एक कप दही खाएँ।
1708:算	算	算	တွက်သည်; သတ်မှတ်သည်	ဒီမေးခွန်းကို ကျွန်တော် တွက်မှားခဲ့တယ်။	គណនា; រាប់ថា	ខ្ញុំគណនាលំហាត់នេះខុស។	ຄຳນວນ; ນັບວ່າ	ຂ້ອຍຄຳນວນຂໍ້ນີ້ຜິດ.	गणना गर्नु; मानिनु	मैले यो प्रश्न गलत हिसाब गरेँ।
